,Open,High,Low,Close,Volume,Close time
0,0.1,4.45,0.1,2.9044,860810511.0,2021-02-14 23:59:59.999
1,2.9,3.37,2.508,2.7715,175577232.62,2021-02-21 23:59:59.999
2,2.7716,2.989,1.3666,1.47,135664689.67,2021-02-28 23:59:59.999
3,1.47,2.29,1.4655,2.0169,120864527.23,2021-03-07 23:59:59.999
4,2.0158,2.945,1.7194,2.68,153692410.13,2021-03-14 23:59:59.999
5,2.6782,3.579,2.11,3.4816,210236011.19,2021-03-21 23:59:59.999
6,3.4802,3.9712,2.5,3.167,142729512.25,2021-03-28 23:59:59.999
7,3.1618,3.4457,2.6732,2.9368,75329827.76,2021-04-04 23:59:59.999
8,2.9367,3.22,2.5283,2.9181,78286707.74,2021-04-11 23:59:59.999
9,2.9181,3.625,2.0844,2.5293,103516968.25,2021-04-18 23:59:59.999
10,2.5296,2.7843,1.66,2.2616,90093217.79,2021-04-25 23:59:59.999
11,2.2617,2.998,2.1242,2.8941,86948218.31,2021-05-02 23:59:59.999
12,2.8935,3.1,2.297,2.4111,74881327.66,2021-05-09 23:59:59.999
13,2.4111,2.536,1.8,1.9657,59015959.08,2021-05-16 23:59:59.999
14,1.9668,2.0086,0.6292,0.8124,101919537.55,2021-05-23 23:59:59.999
15,0.8126,1.2686,0.7965,1.0053,81910626.91,2021-05-30 23:59:59.999
16,1.0024,1.42,0.9421,1.1572,98418554.17,2021-06-06 23:59:59.999
17,1.1573,1.2663,0.9058,1.024,63320211.02,2021-06-13 23:59:59.999
18,1.0233,1.1599,0.8854,0.9563,36221236.44,2021-06-20 23:59:59.999
19,0.958,0.965,0.6,0.6715,49764361.54,2021-06-27 23:59:59.999
20,0.6728,0.7684,0.645,0.7272,39548443.82,2021-07-04 23:59:59.999
21,0.7254,0.8398,0.6708,0.7424,42860009.97,2021-07-11 23:59:59.999
22,0.7422,0.8754,0.6474,0.7361,55046915.15,2021-07-18 23:59:59.999
23,0.7363,0.905,0.61,0.8995,84646604.46,2021-07-25 23:59:59.999
24,0.9,1.08,0.8225,0.953,84120019.3,2021-08-01 23:59:59.999
25,0.9511,1.1237,0.8843,0.9921,64315876.47,2021-08-08 23:59:59.999
26,0.9923,1.2989,0.9599,1.2736,67811758.81,2021-08-15 23:59:59.999
27,1.272,1.5,1.157,1.3973,67503935.12,2021-08-22 23:59:59.999
28,1.3973,1.7728,1.3711,1.6577,95049141.59,2021-08-29 23:59:59.999
29,1.6577,1.6635,1.4724,1.6071,46005327.0,2021-09-05 23:59:59.999
30,1.6073,1.68,0.9,1.1938,80181655.01,2021-09-12 23:59:59.999
31,1.1935,1.2781,1.0539,1.1542,42329172.0,2021-09-19 23:59:59.999
32,1.1535,1.16,0.8179,0.8946,49326300.19,2021-09-26 23:59:59.999
33,0.8957,1.0542,0.8133,1.0237,32318832.0,2021-10-03 23:59:59.999
34,1.0243,1.2268,0.9526,1.0472,50319193.0,2021-10-10 23:59:59.999
35,1.0458,3.165,0.9507,1.8624,756097072.76,2021-10-17 23:59:59.999
36,1.8607,2.1945,1.6305,1.6945,128077365.0,2021-10-24 23:59:59.999
37,1.6942,1.8631,1.4444,1.6962,74455762.0,2021-10-31 23:59:59.999
38,1.699,1.9338,1.552,1.6568,48315645.0,2021-11-07 23:59:59.999
39,1.6577,1.7393,1.4,1.5785,42724374.0,2021-11-14 23:59:59.999
40,1.5785,1.6297,1.2227,1.3977,38306445.0,2021-11-21 23:59:59.999
41,1.3958,2.599,1.3227,2.0204,350029547.0,2021-11-28 23:59:59.999
42,2.0215,3.1,1.6,1.7435,312450577.0,2021-12-05 23:59:59.999
43,1.7447,2.2918,1.5573,2.0445,168620783.0,2021-12-12 23:59:59.999
44,2.0436,2.0691,1.4869,1.5183,73572725.0,2021-12-19 23:59:59.999
45,1.5174,1.7999,1.4215,1.7627,74947105.0,2021-12-26 23:59:59.999
46,1.7637,1.8103,1.4805,1.5492,56523829.0,2022-01-02 23:59:59.999
47,1.5471,1.5823,1.0149,1.0948,53012635.0,2022-01-09 23:59:59.999
48,1.095,1.2067,0.9814,1.1215,36500839.0,2022-01-16 23:59:59.999
49,1.1215,1.1244,0.6366,0.7478,53705998.84,2022-01-23 23:59:59.999
50,0.747,0.9788,0.6452,0.7899,35291043.0,2022-01-30 23:59:59.999
51,0.7902,0.9145,0.7639,0.8862,38837546.0,2022-02-06 23:59:59.999
52,0.8882,0.9582,0.7506,0.764,40264758.0,2022-02-13 23:59:59.999
53,0.7644,0.8807,0.6933,0.7101,29024023.0,2022-02-20 23:59:59.999
54,0.7123,0.7433,0.5494,0.6163,33192664.71,2022-02-27 23:59:59.999
55,0.6164,0.79,0.6068,0.7266,71109444.0,2022-03-06 23:59:59.999
56,0.7267,0.8319,0.648,0.6801,93817538.0,2022-03-13 23:59:59.999
57,0.68,0.8223,0.666,0.767,48639494.0,2022-03-20 23:59:59.999
58,0.7677,0.8935,0.7469,0.8925,42669256.0,2022-03-27 23:59:59.999
59,0.8916,1.3238,0.8312,1.0764,245357609.0,2022-04-03 23:59:59.999
60,1.0764,1.0782,0.8244,0.8405,57995415.0,2022-04-10 23:59:59.999
61,0.8406,0.8432,0.7339,0.7611,35620279.0,2022-04-17 23:59:59.999
62,0.7608,0.856,0.7239,0.7733,44571482.0,2022-04-24 23:59:59.999
63,0.7724,0.7863,0.586,0.648,45144705.0,2022-05-01 23:59:59.999
64,0.6478,0.6989,0.5889,0.6099,43079499.0,2022-05-08 23:59:59.999
65,0.6106,0.6301,0.2888,0.3744,127803211.67,2022-05-15 23:59:59.999
66,0.3744,0.4363,0.3255,0.4144,94534088.0,2022-05-22 23:59:59.999
67,0.4145,0.4932,0.3606,0.4881,81827598.0,2022-05-29 23:59:59.999
68,0.4885,0.5,0.383,0.3972,72048179.0,2022-06-05 23:59:59.999
