,Open,High,Low,Close,Volume,Close time
0,0.0195,0.02001,0.0158,0.01674,275481947.0,2019-02-24 23:59:59.999
1,0.01667,0.01797,0.01663,0.0168,139828482.3,2019-03-03 23:59:59.999
2,0.01683,0.0187,0.01555,0.01785,164900548.7,2019-03-10 23:59:59.999
3,0.0178,0.01893,0.01685,0.01802,208973838.0,2019-03-17 23:59:59.999
4,0.01804,0.02044,0.01711,0.02007,366827162.3,2019-03-24 23:59:59.999
5,0.0201,0.02115,0.01791,0.02034,329729453.2,2019-03-31 23:59:59.999
6,0.0203,0.0268,0.01996,0.0247,740504175.4,2019-04-07 23:59:59.999
7,0.0247,0.02541,0.01874,0.02096,512143206.9,2019-04-14 23:59:59.999
8,0.02096,0.02265,0.0197,0.02091,415871647.3,2019-04-21 23:59:59.999
9,0.02082,0.0217,0.01666,0.01748,381626767.7,2019-04-28 23:59:59.999
10,0.01743,0.0178,0.01531,0.01579,254354768.8,2019-05-05 23:59:59.999
11,0.01585,0.01716,0.01413,0.01584,422721876.8,2019-05-12 23:59:59.999
12,0.01585,0.02158,0.0157,0.01753,901038031.1,2019-05-19 23:59:59.999
13,0.01746,0.02468,0.01623,0.01953,1873317414.2,2019-05-26 23:59:59.999
14,0.01952,0.02288,0.01855,0.02176,967965386.8,2019-06-02 23:59:59.999
15,0.02165,0.02628,0.01964,0.02193,2404916117.5,2019-06-09 23:59:59.999
16,0.02193,0.02595,0.02138,0.02512,949445624.8,2019-06-16 23:59:59.999
17,0.02512,0.02691,0.0193,0.0202,1535584434.3,2019-06-23 23:59:59.999
18,0.02022,0.0211,0.01606,0.0166,994875422.4,2019-06-30 23:59:59.999
19,0.01663,0.01807,0.01535,0.01722,589389589.0,2019-07-07 23:59:59.999
20,0.01724,0.018,0.01224,0.01224,530437675.7,2019-07-14 23:59:59.999
21,0.01223,0.01238,0.00913,0.0113,532386401.7,2019-07-21 23:59:59.999
22,0.0113,0.01156,0.00982,0.01026,297835362.1,2019-07-28 23:59:59.999
23,0.01026,0.0115,0.00993,0.01005,360400394.5,2019-08-04 23:59:59.999
24,0.01003,0.01013,0.00786,0.00898,737653439.3,2019-08-11 23:59:59.999
25,0.00892,0.00946,0.00711,0.00786,406078520.2,2019-08-18 23:59:59.999
26,0.00786,0.00945,0.00685,0.00786,574085837.0,2019-08-25 23:59:59.999
27,0.00791,0.00868,0.00674,0.00704,320615029.0,2019-09-01 23:59:59.999
28,0.00703,0.00735,0.00648,0.00686,210393231.8,2019-09-08 23:59:59.999
29,0.00686,0.00749,0.00651,0.00689,202124442.7,2019-09-15 23:59:59.999
30,0.00692,0.00767,0.00658,0.00663,347597141.2,2019-09-22 23:59:59.999
31,0.00663,0.00673,0.00448,0.005,420421659.6,2019-09-29 23:59:59.999
32,0.00501,0.00615,0.00476,0.00577,377849222.3,2019-10-06 23:59:59.999
33,0.00575,0.00643,0.0055,0.00571,496211751.1,2019-10-13 23:59:59.999
34,0.00568,0.00579,0.00501,0.0052,211354228.6,2019-10-20 23:59:59.999
35,0.0052,0.0062,0.00459,0.00568,453217954.1,2019-10-27 23:59:59.999
36,0.0057,0.00666,0.00528,0.00597,619018184.6,2019-11-03 23:59:59.999
37,0.00599,0.00661,0.00575,0.00605,476267275.4,2019-11-10 23:59:59.999
38,0.00604,0.007,0.00563,0.00659,775286015.4,2019-11-17 23:59:59.999
39,0.00659,0.00659,0.00428,0.00456,572807833.7,2019-11-24 23:59:59.999
40,0.00454,0.0055,0.00422,0.00516,475136608.5,2019-12-01 23:59:59.999
41,0.00518,0.007,0.00493,0.00646,889695150.6,2019-12-08 23:59:59.999
42,0.00646,0.0068,0.00492,0.00514,642362706.3,2019-12-15 23:59:59.999
43,0.00512,0.00526,0.00425,0.00494,489864149.2,2019-12-22 23:59:59.999
44,0.00495,0.00498,0.00454,0.00471,294850502.5,2019-12-29 23:59:59.999
45,0.00471,0.00474,0.0043,0.00463,238791229.1,2020-01-05 23:59:59.999
46,0.00463,0.00496,0.00452,0.00478,379309381.2,2020-01-12 23:59:59.999
47,0.00478,0.00555,0.0046,0.00511,586207351.8,2020-01-19 23:59:59.999
48,0.00511,0.00522,0.00479,0.00512,167194966.8,2020-01-26 23:59:59.999
49,0.00513,0.00636,0.00503,0.0062,506953673.4,2020-02-02 23:59:59.999
50,0.0062,0.0083,0.00603,0.00792,976611345.6,2020-02-09 23:59:59.999
51,0.00792,0.00979,0.00613,0.00774,1341730270.2,2020-02-16 23:59:59.999
52,0.00769,0.008,0.00668,0.00778,892748939.1,2020-02-23 23:59:59.999
53,0.00779,0.00783,0.00532,0.00585,924772324.5,2020-03-01 23:59:59.999
54,0.00585,0.00769,0.00566,0.00572,1127854879.6,2020-03-08 23:59:59.999
55,0.00573,0.00624,0.00224,0.00368,1470567944.0,2020-03-15 23:59:59.999
56,0.00369,0.00449,0.00285,0.00359,867008544.6,2020-03-22 23:59:59.999
57,0.00358,0.00401,0.00348,0.00353,635913693.6,2020-03-29 23:59:59.999
58,0.00352,0.00437,0.00351,0.00433,603074054.2,2020-04-05 23:59:59.999
59,0.00433,0.00494,0.00407,0.00423,1053028877.9,2020-04-12 23:59:59.999
60,0.0042,0.00444,0.00386,0.00424,507615712.0,2020-04-19 23:59:59.999
61,0.00423,0.00528,0.004,0.00507,791849022.9,2020-04-26 23:59:59.999
62,0.00507,0.00631,0.00478,0.00606,1243233715.8,2020-05-03 23:59:59.999
63,0.00608,0.00849,0.00591,0.00688,2859802566.7,2020-05-10 23:59:59.999
64,0.00684,0.0112,0.00632,0.01058,3745181306.3,2020-05-17 23:59:59.999
65,0.01056,0.01087,0.0085,0.00985,2864435690.8,2020-05-24 23:59:59.999
66,0.00984,0.0155,0.00971,0.01475,4632502276.4,2020-05-31 23:59:59.999
67,0.01471,0.02268,0.01421,0.02231,5596971181.0,2020-06-07 23:59:59.999
68,0.02231,0.0299,0.0207,0.02291,5887788139.3,2020-06-14 23:59:59.999
69,0.02291,0.02654,0.01744,0.01987,5831926274.4,2020-06-21 23:59:59.999
70,0.01986,0.02061,0.0149,0.01791,3517152064.9,2020-06-28 23:59:59.999
71,0.01794,0.01955,0.0165,0.01869,2693467020.4,2020-07-05 23:59:59.999
72,0.01864,0.02133,0.01844,0.01945,2310610787.9,2020-07-12 23:59:59.999
73,0.01945,0.021,0.01722,0.0179,1537730659.5,2020-07-19 23:59:59.999
74,0.01793,0.01978,0.01682,0.01798,1638153435.9,2020-07-26 23:59:59.999
75,0.01797,0.01992,0.01484,0.01782,2780234129.3,2020-08-02 23:59:59.999
76,0.01784,0.02678,0.01741,0.02515,3766090820.1,2020-08-09 23:59:59.999
77,0.02514,0.02839,0.02276,0.02632,4207921160.8,2020-08-16 23:59:59.999
78,0.02635,0.02688,0.02,0.02144,2722300450.2,2020-08-23 23:59:59.999
79,0.02144,0.02428,0.01927,0.02327,1785004424.2,2020-08-30 23:59:59.999
80,0.02328,0.02437,0.0132,0.01528,3621741049.4,2020-09-06 23:59:59.999
81,0.01528,0.01795,0.01394,0.01668,1451544341.3,2020-09-13 23:59:59.999
82,0.01668,0.01755,0.01506,0.01572,1186077566.8,2020-09-20 23:59:59.999
83,0.01571,0.0166,0.01268,0.01548,2043541477.4,2020-09-27 23:59:59.999
84,0.01552,0.02146,0.01501,0.02129,3400602783.1,2020-10-04 23:59:59.999
85,0.02126,0.02175,0.01742,0.02056,2304749556.0,2020-10-11 23:59:59.999
86,0.02056,0.02109,0.01719,0.0184,1080616963.1,2020-10-18 23:59:59.999
87,0.01841,0.02064,0.01774,0.01895,1343924903.2,2020-10-25 23:59:59.999
88,0.01893,0.01924,0.01663,0.01794,1057483457.0,2020-11-01 23:59:59.999
89,0.01794,0.02096,0.0166,0.0193,1120254858.0,2020-11-08 23:59:59.999
90,0.01928,0.0215,0.01854,0.01994,850760954.4,2020-11-15 23:59:59.999
91,0.01994,0.02418,0.01972,0.0226,1569920626.3,2020-11-22 23:59:59.999
92,0.02262,0.03681,0.02217,0.02928,5136198541.3,2020-11-29 23:59:59.999
93,0.0293,0.036,0.02647,0.03538,3024955688.7,2020-12-06 23:59:59.999
94,0.03536,0.03649,0.0285,0.03278,2427688680.9,2020-12-13 23:59:59.999
95,0.03276,0.05495,0.03155,0.04627,4389063043.5,2020-12-20 23:59:59.999
96,0.0463,0.0998,0.04478,0.07637,9554071876.2,2020-12-27 23:59:59.999
97,0.07636,0.0932,0.0633,0.06763,5322040576.3,2021-01-03 23:59:59.999
98,0.06766,0.085,0.06517,0.07285,3977664672.1,2021-01-10 23:59:59.999
99,0.07284,0.0795,0.05131,0.07341,3504213322.9,2021-01-17 23:59:59.999
100,0.0734,0.0813,0.057,0.06907,2076468826.4,2021-01-24 23:59:59.999
101,0.06901,0.08105,0.06002,0.06918,2424331006.2,2021-01-31 23:59:59.999
102,0.06911,0.0854,0.0669,0.07598,2500069169.3,2021-02-07 23:59:59.999
103,0.07592,0.16111,0.07481,0.13325,4570479368.9,2021-02-14 23:59:59.999
104,0.13331,0.157,0.1105,0.13737,2615627243.5,2021-02-21 23:59:59.999
105,0.13721,0.14,0.081,0.10752,2693928756.5,2021-02-28 23:59:59.999
106,0.10768,0.131,0.1065,0.11801,1476443956.1,2021-03-07 23:59:59.999
107,0.11805,0.19764,0.11469,0.16415,4016815819.3,2021-03-14 23:59:59.999
108,0.16415,0.203,0.14631,0.17484,3456891368.2,2021-03-21 23:59:59.999
109,0.17484,0.185,0.14475,0.17151,1954655756.2,2021-03-28 23:59:59.999
110,0.17151,0.22426,0.167,0.22159,2128502695.3,2021-04-04 23:59:59.999
111,0.22181,0.22788,0.18132,0.20445,1842256558.6,2021-04-11 23:59:59.999
112,0.20458,0.25477,0.17403,0.20169,2219423430.4,2021-04-18 23:59:59.999
113,0.20179,0.2091,0.1175,0.14111,2128618234.9,2021-04-25 23:59:59.999
114,0.14138,0.22355,0.13958,0.20442,2517861415.4,2021-05-02 23:59:59.999
115,0.20441,0.25691,0.19073,0.23506,2914985418.1,2021-05-09 23:59:59.999
116,0.235,0.25,0.17,0.18295,2164124195.5,2021-05-16 23:59:59.999
117,0.18281,0.18642,0.06082,0.08698,3440472379.0,2021-05-23 23:59:59.999
118,0.08706,0.13538,0.08427,0.10546,2250940912.1,2021-05-30 23:59:59.999
119,0.10542,0.15482,0.10047,0.12362,2574792001.3,2021-06-06 23:59:59.999
120,0.12357,0.129,0.09191,0.10765,2044380151.9,2021-06-13 23:59:59.999
121,0.10764,0.1145,0.08588,0.09567,1369856290.6,2021-06-20 23:59:59.999
122,0.09565,0.09619,0.0597,0.07213,1921496985.4,2021-06-27 23:59:59.999
123,0.07213,0.096,0.07109,0.083,1545797628.6,2021-07-04 23:59:59.999
124,0.08298,0.08542,0.07073,0.07395,1054368449.2,2021-07-11 23:59:59.999
125,0.07397,0.07502,0.06033,0.06325,796380684.5,2021-07-18 23:59:59.999
126,0.06327,0.07533,0.0507,0.0742,1487415892.6,2021-07-25 23:59:59.999
127,0.07424,0.08846,0.06956,0.07955,2136921560.8,2021-08-01 23:59:59.999
128,0.0796,0.09611,0.0767,0.08709,1527450773.8,2021-08-08 23:59:59.999
129,0.08699,0.11633,0.08351,0.1115,1697337824.6,2021-08-15 23:59:59.999
130,0.11158,0.11691,0.0932,0.1095,1586082477.5,2021-08-22 23:59:59.999
131,0.1095,0.12438,0.10173,0.10997,2120243949.5,2021-08-29 23:59:59.999
132,0.10994,0.13661,0.10416,0.13274,1772355158.6,2021-09-05 23:59:59.999
133,0.13274,0.13484,0.08562,0.11178,2560082385.0,2021-09-12 23:59:59.999
134,0.11195,0.11686,0.09623,0.10252,1399205979.1,2021-09-19 23:59:59.999
135,0.10248,0.10269,0.0765,0.08351,1395163364.7,2021-09-26 23:59:59.999
136,0.08342,0.10314,0.07465,0.09962,1779708509.6,2021-10-03 23:59:59.999
137,0.09964,0.1077,0.09356,0.09558,1626306383.3,2021-10-10 23:59:59.999
138,0.09553,0.1005,0.08644,0.09391,1197446198.6,2021-10-17 23:59:59.999
139,0.09388,0.10669,0.09,0.10185,1473620077.6,2021-10-24 23:59:59.999
140,0.10186,0.125,0.09,0.11233,2574621635.0,2021-10-31 23:59:59.999
141,0.11245,0.11667,0.10367,0.10915,1510087385.9,2021-11-07 23:59:59.999
142,0.10914,0.11569,0.09546,0.10156,1513434959.9,2021-11-14 23:59:59.999
143,0.10157,0.10548,0.08454,0.09283,1280579685.3,2021-11-21 23:59:59.999
144,0.09283,0.09313,0.07701,0.08386,1200879950.9,2021-11-28 23:59:59.999
145,0.08383,0.0958,0.05264,0.06646,2244925380.3,2021-12-05 23:59:59.999
146,0.06649,0.07547,0.05995,0.06537,1458077178.0,2021-12-12 23:59:59.999
147,0.06532,0.0658,0.05698,0.06084,1119128968.5,2021-12-19 23:59:59.999
148,0.06082,0.07671,0.05723,0.07669,1378954316.3,2021-12-26 23:59:59.999
149,0.0767,0.08534,0.0733,0.07705,2270506854.8,2022-01-02 23:59:59.999
150,0.07705,0.07787,0.0592,0.062,1337865797.8,2022-01-09 23:59:59.999
151,0.062,0.0691,0.0561,0.06477,1118316991.3,2022-01-16 23:59:59.999
152,0.06475,0.06496,0.03947,0.04436,1589967973.6,2022-01-23 23:59:59.999
153,0.0443,0.04847,0.03758,0.04451,1517086463.4,2022-01-30 23:59:59.999
154,0.04447,0.05356,0.04232,0.05323,1332703632.4,2022-02-06 23:59:59.999
155,0.05323,0.05901,0.04667,0.04768,1302465424.7,2022-02-13 23:59:59.999
156,0.04769,0.05184,0.04267,0.0434,867670892.2,2022-02-20 23:59:59.999
157,0.04339,0.04546,0.03317,0.03902,1286263408.0,2022-02-27 23:59:59.999
158,0.03902,0.04586,0.03762,0.03796,947568116.6,2022-03-06 23:59:59.999
159,0.03798,0.0442,0.03655,0.03853,1611184809.9,2022-03-13 23:59:59.999
160,0.03854,0.04499,0.03803,0.04266,870555198.2,2022-03-20 23:59:59.999
161,0.04264,0.12528,0.04107,0.10624,12593133221.8,2022-03-27 23:59:59.999
162,0.10628,0.2307,0.09633,0.154,29962376109.9,2022-04-03 23:59:59.999
163,0.154,0.16411,0.11465,0.11908,13102552811.8,2022-04-10 23:59:59.999
164,0.11908,0.13082,0.10308,0.10941,8211334696.5,2022-04-17 23:59:59.999
165,0.10941,0.1354,0.10081,0.1064,8583390571.3,2022-04-24 23:59:59.999
166,0.10643,0.10663,0.06863,0.07322,5891867797.0,2022-05-01 23:59:59.999
167,0.07323,0.09855,0.06663,0.07718,11706590834.3,2022-05-08 23:59:59.999
168,0.07721,0.08036,0.03999,0.05491,12813032162.7,2022-05-15 23:59:59.999
169,0.05491,0.06276,0.04595,0.05786,6777101902.6,2022-05-22 23:59:59.999
170,0.05785,0.05838,0.0448,0.04851,4687883181.8,2022-05-29 23:59:59.999
171,0.04854,0.06,0.04807,0.05005,3685910068.0,2022-06-05 23:59:59.999
