,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,219576092170.36,11892.8,2020-08-16
1,2,ETHEthereum,ETH,48675162266.86,433.79,2020-08-16
2,3,XRPXRP,XRP,13632465821.46,0.3035,2020-08-16
3,4,USDTTether,USDT,10017025333.09,1.0,2020-08-16
4,5,LINKChainlink,LINK,6581464920.2,18.8,2020-08-16
5,6,BCHBitcoin Cash,BCH,5692960148.47,307.87,2020-08-16
6,7,LTCLitecoin,LTC,4165123797.33,63.83,2020-08-16
7,8,BSVBitcoin SV,BSV,4120229904.67,222.83,2020-08-16
8,9,EOSEOS,EOS,3627677085.71,3.88,2020-08-16
9,10,ADACardano,ADA,3590147102.43,0.1385,2020-08-16
10,11,BNBBinance Coin,BNB,3393135633.9,23.5,2020-08-16
11,12,CROCrypto.com Coin,CRO,3182173951.33,0.1685,2020-08-16
12,13,XTZTezos,XTZ,3136665702.85,4.24,2020-08-16
13,14,XLMStellar,XLM,2354748533.88,0.1146,2020-08-16
14,15,TRXTRON,TRX,2021333618.75,0.02821,2020-08-16
15,16,XMRMonero,XMR,1611628957.02,91.22,2020-08-16
16,17,LEOUNUS SED LEO,LEO,1285043520.34,1.29,2020-08-16
17,18,ATOMCosmos,ATOM,1255317475.46,6.22,2020-08-16
18,19,USDCUSD Coin,USDC,1198189663.74,0.9993,2020-08-16
19,20,MIOTAIOTA,MIOTA,1179338392.73,0.4243,2020-08-16
