,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,45435928833.89,2757.18,2017-07-30
1,2,ETHEthereum,ETH,18545654962.57,197.98,2017-07-30
2,3,XRPXRP,XRP,6328093857.23,0.1651,2017-07-30
3,4,LTCLitecoin,LTC,2111805504.49,40.42,2017-07-30
4,5,XEMNEM,XEM,1444499239.17,0.1605,2017-07-30
5,6,ETCEthereum Classic,ETC,1298613419.16,13.81,2017-07-30
6,7,DASHDash,DASH,1288933998.58,172.82,2017-07-30
7,8,MIOTAIOTA,MIOTA,708182543.87,0.2548,2017-07-30
8,9,XMRMonero,XMR,588803634.99,39.62,2017-07-30
9,10,STRATStratis,STRAT,477451509.3,4.85,2017-07-30
10,11,EOSEOS,EOS,448515202.15,1.78,2017-07-30
11,12,BCCBitConnect,BCC,387879183.65,61.52,2017-07-30
12,13,NEONeo,NEO,357402586.94,7.15,2017-07-30
13,14,BTSBitShares,BTS,326801140.04,0.1258,2017-07-30
14,15,QTUMQtum,QTUM,326183952.33,5.53,2017-07-30
15,16,ZECZcash,ZEC,325351631.9,175.42,2017-07-30
16,17,USDTTether,USDT,319139629.09,0.9989,2017-07-30
17,18,STEEMSteem,STEEM,286350863.37,1.2,2017-07-30
18,19,VERIVeritaseum,VERI,282557162.96,140.84,2017-07-30
19,20,WAVESWaves,WAVES,271808552.74,2.72,2017-07-30
