,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,185618174383.96,10347.71,2019-09-15
1,2,ETHEthereum,ETH,20451239362.28,189.79,2019-09-15
2,3,XRPXRP,XRP,11256389684.49,0.2616,2019-09-15
3,4,BCHBitcoin Cash,BCH,5477821378.49,304.23,2019-09-15
4,5,LTCLitecoin,LTC,4448378326.73,70.32,2019-09-15
5,6,USDTTether,USDT,4123580641.88,1.0,2019-09-15
6,7,EOSEOS,EOS,3790231233.46,4.07,2019-09-15
7,8,BNBBinance Coin,BNB,3203891493.01,20.6,2019-09-15
8,9,BSVBitcoin SV,BSV,2138947005.14,119.8,2019-09-15
9,10,XMRMonero,XMR,1302670692.64,75.69,2019-09-15
10,11,ADACardano,ADA,1213352353.76,0.0468,2019-09-15
11,12,XLMStellar,XLM,1167331732.41,0.05812,2019-09-15
12,13,LEOUNUS SED LEO,LEO,1068257352.08,1.07,2019-09-15
13,14,TRXTRON,TRX,1039726738.83,0.01559,2019-09-15
14,15,HTHuobi Token,HT,1000118436.29,4.07,2019-09-15
15,16,DASHDash,DASH,806313555.21,89.19,2019-09-15
16,17,ETCEthereum Classic,ETC,711078641.53,6.27,2019-09-15
17,18,MIOTAIOTA,MIOTA,693517441.87,0.2495,2019-09-15
18,19,XTZTezos,XTZ,662384863.41,1.0,2019-09-15
19,20,ATOMCosmos,ATOM,657552909.1,3.45,2019-09-15
