,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,115948338189.55,6786.02,2018-06-10
1,2,ETHEthereum,ETH,52645898057.71,526.48,2018-06-10
2,3,XRPXRP,XRP,23080617114.82,0.5881,2018-06-10
3,4,BCHBitcoin Cash,BCH,16138142000.13,939.55,2018-06-10
4,5,EOSEOS,EOS,10204700477.3,11.39,2018-06-10
5,6,LTCLitecoin,LTC,6093553542.77,107.04,2018-06-10
6,7,XLMStellar,XLM,4607300207.59,0.2477,2018-06-10
7,8,ADACardano,ADA,4585665032.92,0.1769,2018-06-10
8,9,MIOTAIOTA,MIOTA,3818753736.19,1.37,2018-06-10
9,10,TRXTRON,TRX,3156091859.84,0.048,2018-06-10
10,11,NEONeo,NEO,2971063156.13,45.71,2018-06-10
11,12,USDTTether,USDT,2502664252.88,0.9982,2018-06-10
12,13,XMRMonero,XMR,2248777643.7,139.51,2018-06-10
13,14,DASHDash,DASH,2226958950.98,274.04,2018-06-10
14,15,XEMNEM,XEM,1951442509.67,0.2168,2018-06-10
15,16,VENVechain [Token],VEN,1843716070.77,3.37,2018-06-10
16,17,BNBBinance Coin,BNB,1617584608.64,14.18,2018-06-10
17,18,ETCEthereum Classic,ETC,1291464149.16,12.64,2018-06-10
18,19,ONTOntology,ONT,1032514237.07,6.82,2018-06-10
19,20,QTUMQtum,QTUM,1028379109.95,11.6,2018-06-10
