,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,16588243546.77,1027.34,2017-02-05
1,2,ETHEthereum,ETH,1005857527.91,11.35,2017-02-05
2,3,XRPXRP,XRP,237439104.2,0.006442,2017-02-05
3,4,LTCLitecoin,LTC,200776960.64,4.04,2017-02-05
4,5,XMRMonero,XMR,177837166.13,12.8,2017-02-05
5,6,ETCEthereum Classic,ETC,122956425.0,1.39,2017-02-05
6,7,DASHDash,DASH,120801544.72,17.06,2017-02-05
7,8,MAIDMaidSafeCoin,MAID,67984388.74,0.1502,2017-02-05
8,9,XEMNEM,XEM,57499872.51,0.006389,2017-02-05
9,10,REPAugur,REP,45676987.65,4.15,2017-02-05
10,11,ICNIconomi,ICN,38770083.46,0.4456,2017-02-05
11,12,STEEMSteem,STEEM,37100604.78,0.1599,2017-02-05
12,13,FCTFactom,FCT,31109177.37,3.55,2017-02-05
13,14,USDTTether,USDT,24951571.49,1.0,2017-02-05
14,15,GNTGolem,GNT,24399333.71,0.02976,2017-02-05
15,16,ZECZcash,ZEC,22907739.23,38.16,2017-02-05
16,17,DOGEDogecoin,DOGE,22783987.18,0.0002109,2017-02-05
17,18,WAVESWaves,WAVES,22453065.22,0.2245,2017-02-05
18,19,DGDDigixDAO,DGD,19910257.34,9.96,2017-02-05
19,20,ARDRArdor,ARDR,18890596.75,0.01891,2017-02-05
