,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,883882942187.64,47047.0,2021-08-15
1,2,ETHEthereum,ETH,387728432649.6,3310.5,2021-08-15
2,3,BNBBinance Coin,BNB,69708780300.69,414.6,2021-08-15
3,4,ADACardano,ADA,69656279630.58,2.17,2021-08-15
4,5,USDTTether,USDT,63387480053.31,1.0,2021-08-15
5,6,XRPXRP,XRP,59793290470.88,1.29,2021-08-15
6,7,DOGEDogecoin,DOGE,44683830216.5,0.3414,2021-08-15
7,8,USDCUSD Coin,USDC,27646951090.44,0.9998,2021-08-15
8,9,DOTPolkadot,DOT,22861284470.56,23.17,2021-08-15
9,10,UNIUniswap,UNI,17770939865.8,30.25,2021-08-15
10,11,SOLSolana,SOL,15386975520.95,53.75,2021-08-15
11,12,BCHBitcoin Cash,BCH,13233118496.35,703.19,2021-08-15
12,13,LINKChainlink,LINK,12445456024.01,27.9,2021-08-15
13,14,LTCLitecoin,LTC,12342845252.59,184.9,2021-08-15
14,15,BUSDBinance USD,BUSD,12045531817.64,0.9998,2021-08-15
15,16,ETCEthereum Classic,ETC,9658992135.24,74.9,2021-08-15
16,17,MATICPolygon,MATIC,9471115312.45,1.47,2021-08-15
17,18,XLMStellar,XLM,9208299191.04,0.3916,2021-08-15
18,19,WBTCWrapped Bitcoin,WBTC,9207112146.92,47186.21,2021-08-15
19,20,VETVeChain,VET,8949624771.43,0.1392,2021-08-15
