,Rank,Name,Symbol,Market Cap,Price,Date
0,1,Bitcoin,BTC,718481905385.96,37849.66,13/03/2022
1,2,Ethereum,ETH,302142844336.00,2518.94,13/03/2022
2,3,Tether,USDT,80088619803.15,1.00,13/03/2022
3,4,BNB,BNB,59747472766.44,361.85,13/03/2022
4,5,USD Coin,USDC,52427364797.89,1.00,13/03/2022
5,6,XRP,XRP,36579969142.85,0.76,13/03/2022
6,7,Terra,LUNA,32678817858.83,87.62,13/03/2022
7,8,Cardano,ADA,26646535268.33,0.79,13/03/2022
8,9,Solana,SOL,25492592996.76,78.94,13/03/2022
9,10,Avalanche,AVAX,18132232300.21,68.08,13/03/2022
10,11,Binance USD,BUSD,18014031267.03,1.00,13/03/2022
11,12,Polkadot,DOT,17033700978.48,17.25,13/03/2022
12,13,Dogecoin,DOGE,14807135517.00,0.11,13/03/2022
13,14,TerraUSD,UST,14658438075.20,1.00,13/03/2022
14,15,Shiba Inu,SHIB,11836278667.57,0.00,13/03/2022
15,16,Polygon,MATIC,10446055342.10,1.36,13/03/2022
16,17,Wrapped Bitcoin,WBTC,10329317576.22,37860.71,13/03/2022
17,18,Dai,DAI,9825260224.40,1.00,13/03/2022
18,19,Cronos,CRO,9523342096.76,0.38,13/03/2022
19,20,Cosmos,ATOM,7530732870.21,26.30,13/03/2022
