,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,162009708260.99,9578.63,2018-03-11
1,2,ETHEthereum,ETH,70981360552.53,723.34,2018-03-11
2,3,XRPXRP,XRP,32490170523.91,0.8311,2018-03-11
3,4,BCHBitcoin Cash,BCH,19482405554.79,1145.17,2018-03-11
4,5,LTCLitecoin,LTC,10502772246.49,188.95,2018-03-11
5,6,NEONeo,NEO,5927200393.68,91.19,2018-03-11
6,7,ADACardano,ADA,5794636092.05,0.2235,2018-03-11
7,8,XLMStellar,XLM,5627531684.37,0.3042,2018-03-11
8,9,XMRMonero,XMR,4465046504.53,282.35,2018-03-11
9,10,EOSEOS,EOS,4431180556.96,6.14,2018-03-11
10,11,DASHDash,DASH,4222765631.41,531.8,2018-03-11
11,12,MIOTAIOTA,MIOTA,3862015241.83,1.39,2018-03-11
12,13,XEMNEM,XEM,3153407692.56,0.3504,2018-03-11
13,14,TRXTRON,TRX,2545489846.66,0.03872,2018-03-11
14,15,USDTTether,USDT,2225656152.74,1.0,2018-03-11
15,16,ETCEthereum Classic,ETC,2167060537.19,21.58,2018-03-11
16,17,VENVechain [Token],VEN,1879703359.3,3.88,2018-03-11
17,18,NANONano,NANO,1543472523.6,11.58,2018-03-11
18,19,LSKLisk,LSK,1532649052.52,14.92,2018-03-11
19,20,OMGOmiseGO,OMG,1497840566.97,14.68,2018-03-11
