,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,667976638398.14,35678.13,2021-05-30
1,2,ETHEthereum,ETH,277492990926.56,2390.31,2021-05-30
2,3,USDTTether,USDT,61742398035.71,1.0,2021-05-30
3,4,ADACardano,ADA,50391384963.26,1.58,2021-05-30
4,5,BNBBinance Coin,BNB,49985988837.23,325.78,2021-05-30
5,6,XRPXRP,XRP,41834196844.25,0.9066,2021-05-30
6,7,DOGEDogecoin,DOGE,39232589725.88,0.3022,2021-05-30
7,8,USDCUSD Coin,USDC,22421676957.19,0.9995,2021-05-30
8,9,DOTPolkadot,DOT,19308719941.87,20.47,2021-05-30
9,10,UNIUniswap,UNI,14562759375.83,25.74,2021-05-30
10,11,ICPInternet Computer,ICP,13813224148.84,111.35,2021-05-30
11,12,BCHBitcoin Cash,BCH,12441347900.39,663.51,2021-05-30
12,13,MATICPolygon,MATIC,11584229101.15,1.86,2021-05-30
13,14,LINKChainlink,LINK,11540751230.46,26.87,2021-05-30
14,15,LTCLitecoin,LTC,11413209327.59,170.98,2021-05-30
15,16,XLMStellar,XLM,8683546919.96,0.3757,2021-05-30
16,17,BUSDBinance USD,BUSD,8605048903.57,0.9995,2021-05-30
17,18,SOLSolana,SOL,7798155350.85,28.6,2021-05-30
18,19,ETCEthereum Classic,ETC,7719247655.61,66.37,2021-05-30
19,20,VETVeChain,VET,6918532733.58,0.1076,2021-05-30
