,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,16821627032.1,1036.74,2017-03-19
1,2,ETHEthereum,ETH,4022864776.53,44.74,2017-03-19
2,3,DASHDash,DASH,776515978.37,108.23,2017-03-19
3,4,XMRMonero,XMR,329388123.37,23.29,2017-03-19
4,5,XRPXRP,XRP,258098176.82,0.006912,2017-03-19
5,6,LTCLitecoin,LTC,198853205.59,3.96,2017-03-19
6,7,ETCEthereum Classic,ETC,172741632.64,1.92,2017-03-19
7,8,XEMNEM,XEM,148270066.81,0.01647,2017-03-19
8,9,REPAugur,REP,92770769.12,8.43,2017-03-19
9,10,MAIDMaidSafeCoin,MAID,75201680.02,0.1662,2017-03-19
10,11,ZECZcash,ZEC,62974802.19,69.89,2017-03-19
11,12,STEEMSteem,STEEM,46349338.52,0.1981,2017-03-19
12,13,USDTTether,USDT,44952930.97,1.0,2017-03-19
13,14,FCTFactom,FCT,31518704.0,3.6,2017-03-19
14,15,DGDDigixDAO,DGD,31027639.39,15.51,2017-03-19
15,16,GNTGolem,GNT,29785623.48,0.03632,2017-03-19
16,17,WAVESWaves,WAVES,27830165.62,0.2783,2017-03-19
17,18,DCRDecred,DCR,25888344.74,6.38,2017-03-19
18,19,ICNIconomi,ICN,25866223.63,0.2973,2017-03-19
19,20,DOGEDogecoin,DOGE,25530585.94,0.0002351,2017-03-19
