,Rank,Name,Symbol,Market Cap,Price,Date
0,1,Bitcoin,BTC,946823114554.82,50098.34,12/12/2021
1,2,Ethereum,ETH,490816832310.18,4134.45,12/12/2021
2,3,Binance Coin,BNB,95214089646.90,570.82,12/12/2021
3,4,Tether,USDT,76236307022.10,1.00,12/12/2021
4,5,Solana,SOL,53355770601.39,173.43,12/12/2021
5,6,Cardano,ADA,45038273235.44,1.35,12/12/2021
6,7,USD Coin,USDC,41641107198.51,1.00,12/12/2021
7,8,XRP,XRP,39750263455.56,0.84,12/12/2021
8,9,Polkadot,DOT,29241216672.52,29.61,12/12/2021
9,10,Terra,LUNA,23430129954.48,61.92,12/12/2021
10,11,Dogecoin,DOGE,22509584243.40,0.17,12/12/2021
11,12,Avalanche,AVAX,21418494910.69,88.11,12/12/2021
12,13,SHIBA INU,SHIB,20121128551.62,0.00,12/12/2021
13,14,Crypto.com Coin,CRO,15253257112.44,0.60,12/12/2021
14,15,Polygon,MATIC,14779394454.77,2.09,12/12/2021
15,16,Binance USD,BUSD,13801008384.01,1.00,12/12/2021
16,17,Wrapped Bitcoin,WBTC,12746647491.77,49638.46,12/12/2021
17,18,Litecoin,LTC,11013058759.25,159.20,12/12/2021
18,19,Uniswap,UNI,10058251272.85,16.02,12/12/2021
19,20,Algorand,ALGO,9736026298.22,1.54,12/12/2021
