,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,205941632234.68,11523.58,2019-08-11
1,2,ETHEthereum,ETH,23183002869.05,216.09,2019-08-11
2,3,XRPXRP,XRP,12943909473.68,0.3019,2019-08-11
3,4,BCHBitcoin Cash,BCH,6032155087.54,336.2,2019-08-11
4,5,LTCLitecoin,LTC,5655924170.02,89.75,2019-08-11
5,6,BNBBinance Coin,BNB,4675006646.4,30.06,2019-08-11
6,7,USDTTether,USDT,4033923479.86,0.9977,2019-08-11
7,8,EOSEOS,EOS,3885696388.68,4.19,2019-08-11
8,9,BSVBitcoin SV,BSV,2603968439.09,145.84,2019-08-11
9,10,XMRMonero,XMR,1582098857.94,92.25,2019-08-11
10,11,XLMStellar,XLM,1528210579.04,0.07784,2019-08-11
11,12,ADACardano,ADA,1425499839.14,0.05498,2019-08-11
12,13,TRXTRON,TRX,1381358563.18,0.02072,2019-08-11
13,14,LEOUNUS SED LEO,LEO,1308090043.35,1.31,2019-08-11
14,15,DASHDash,DASH,959670387.15,106.92,2019-08-11
15,16,XTZTezos,XTZ,908558770.69,1.38,2019-08-11
16,17,LINKChainlink,LINK,838892496.39,2.4,2019-08-11
17,18,NEONeo,NEO,782180245.89,11.09,2019-08-11
18,19,MIOTAIOTA,MIOTA,748804365.21,0.2694,2019-08-11
19,20,ATOMCosmos,ATOM,672076519.67,3.52,2019-08-11
