,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,355479173805.7,19142.38,2020-12-13
1,2,ETHEthereum,ETH,67115726662.03,589.66,2020-12-13
2,3,XRPXRP,XRP,23222510728.94,0.5115,2020-12-13
3,4,USDTTether,USDT,19834034804.91,1.0,2020-12-13
4,5,LTCLitecoin,LTC,5418690204.45,82.0,2020-12-13
5,6,LINKChainlink,LINK,5128336927.56,12.93,2020-12-13
6,7,BCHBitcoin Cash,BCH,5121143076.24,275.35,2020-12-13
7,8,ADACardano,ADA,4790208946.24,0.154,2020-12-13
8,9,DOTPolkadot,DOT,4339944731.18,4.89,2020-12-13
9,10,BNBBinance Coin,BNB,4202475238.85,29.1,2020-12-13
10,11,XLMStellar,XLM,3808388514.52,0.1749,2020-12-13
11,12,USDCUSD Coin,USDC,3241732105.98,0.9999,2020-12-13
12,13,BSVBitcoin SV,BSV,3135308111.7,168.6,2020-12-13
13,14,XMRMonero,XMR,2701686452.85,151.91,2020-12-13
14,15,EOSEOS,EOS,2673149023.9,2.85,2020-12-13
15,16,XEMNEM,XEM,2274566033.28,0.2527,2020-12-13
16,17,WBTCWrapped Bitcoin,WBTC,2204055977.59,19163.82,2020-12-13
17,18,TRXTRON,TRX,2091318238.66,0.02918,2020-12-13
18,19,XTZTezos,XTZ,1678033597.08,2.23,2020-12-13
19,20,LEOUNUS SED LEO,LEO,1355210085.8,1.36,2020-12-13
