,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,14661965038.49,911.2,2017-01-08
1,2,ETHEthereum,ETH,902575821.66,10.29,2017-01-08
2,3,XRPXRP,XRP,226499204.38,0.006233,2017-01-08
3,4,LTCLitecoin,LTC,196709850.39,3.99,2017-01-08
4,5,XMRMonero,XMR,184338567.05,13.47,2017-01-08
5,6,ETCEthereum Classic,ETC,126922211.43,1.45,2017-01-08
6,7,DASHDash,DASH,87970406.09,12.54,2017-01-08
7,8,REPAugur,REP,50153107.17,4.56,2017-01-08
8,9,MAIDMaidSafeCoin,MAID,42473430.43,0.09385,2017-01-08
9,10,STEEMSteem,STEEM,35132804.42,0.1525,2017-01-08
10,11,XEMNEM,XEM,30791256.57,0.003421,2017-01-08
11,12,ICNIconomi,ICN,30194813.31,0.3471,2017-01-08
12,13,FCTFactom,FCT,25738942.91,2.94,2017-01-08
13,14,DOGEDogecoin,DOGE,23791227.99,0.000221,2017-01-08
14,15,WAVESWaves,WAVES,21354107.56,0.2135,2017-01-08
15,16,ZECZcash,ZEC,18438535.36,46.11,2017-01-08
16,17,DGDDigixDAO,DGD,17869291.31,8.93,2017-01-08
17,18,XLMStellar,XLM,16300588.53,0.002355,2017-01-08
18,19,LSKLisk,LSK,16023730.34,0.1577,2017-01-08
19,20,USDTTether,USDT,14951719.16,1.0,2017-01-08
