,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,187150078006.71,10441.28,2019-09-08
1,2,ETHEthereum,ETH,19525276831.02,181.36,2019-09-08
2,3,XRPXRP,XRP,11308589244.51,0.2631,2019-09-08
3,4,BCHBitcoin Cash,BCH,5523893244.04,307.01,2019-09-08
4,5,LTCLitecoin,LTC,4459610896.98,70.55,2019-09-08
5,6,USDTTether,USDT,4092580761.9,1.01,2019-09-08
6,7,EOSEOS,EOS,3514317859.53,3.78,2019-09-08
7,8,BNBBinance Coin,BNB,3509171072.71,22.56,2019-09-08
8,9,BSVBitcoin SV,BSV,2419929880.67,135.53,2019-09-08
9,10,XMRMonero,XMR,1330742273.26,77.38,2019-09-08
10,11,ADACardano,ADA,1211284020.19,0.04672,2019-09-08
11,12,XLMStellar,XLM,1202255231.38,0.06088,2019-09-08
12,13,LEOUNUS SED LEO,LEO,1069757898.0,1.07,2019-09-08
13,14,TRXTRON,TRX,1056275571.47,0.01584,2019-09-08
14,15,HTHuobi Token,HT,996499490.58,4.05,2019-09-08
15,16,DASHDash,DASH,792223214.42,87.75,2019-09-08
16,17,ETCEthereum Classic,ETC,754701043.63,6.66,2019-09-08
17,18,XTZTezos,XTZ,703564280.07,1.07,2019-09-08
18,19,MIOTAIOTA,MIOTA,681418009.71,0.2452,2019-09-08
19,20,NEONeo,NEO,656020815.27,9.3,2019-09-08
