,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,19665991519.57,1207.21,2017-04-23
1,2,ETHEthereum,ETH,4412125233.18,48.49,2017-04-23
2,3,XRPXRP,XRP,1184980195.08,0.03128,2017-04-23
3,4,LTCLitecoin,LTC,707832279.23,13.94,2017-04-23
4,5,DASHDash,DASH,499348346.19,68.89,2017-04-23
5,6,ETCEthereum Classic,ETC,321811050.72,3.54,2017-04-23
6,7,XEMNEM,XEM,282965742.02,0.03144,2017-04-23
7,8,XMRMonero,XMR,282854112.11,19.72,2017-04-23
8,9,REPAugur,REP,128512030.6,11.68,2017-04-23
9,10,MAIDMaidSafeCoin,MAID,103687109.8,0.2291,2017-04-23
10,11,GNTGolem,GNT,79285353.27,0.09669,2017-04-23
11,12,DCRDecred,DCR,78226832.52,16.52,2017-04-23
12,13,ZECZcash,ZEC,76417404.64,66.34,2017-04-23
13,14,BCCBitConnect,BCC,59674652.92,9.74,2017-04-23
14,15,PIVXPIVX,PIVX,59591170.14,1.12,2017-04-23
15,16,FCTFactom,FCT,57820621.33,6.61,2017-04-23
16,17,STRATStratis,STRAT,57548174.9,0.5851,2017-04-23
17,18,DOGEDogecoin,DOGE,56922988.44,0.0005219,2017-04-23
18,19,WAVESWaves,WAVES,55993574.86,0.5599,2017-04-23
19,20,STEEMSteem,STEEM,53662896.83,0.2281,2017-04-23
