,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,156238987739.91,8562.45,2020-03-01
1,2,ETHEthereum,ETH,24069393931.83,218.97,2020-03-01
2,3,XRPXRP,XRP,10018780809.13,0.2288,2020-03-01
3,4,BCHBitcoin Cash,BCH,5735791486.26,313.3,2020-03-01
4,5,USDTTether,USDT,4644680725.41,1.0,2020-03-01
5,6,BSVBitcoin SV,BSV,4182980992.03,228.52,2020-03-01
6,7,LTCLitecoin,LTC,3720790354.57,57.96,2020-03-01
7,8,EOSEOS,EOS,3253825123.55,3.53,2020-03-01
8,9,BNBBinance Coin,BNB,2949478829.75,18.96,2020-03-01
9,10,XTZTezos,XTZ,1842690210.54,2.62,2020-03-01
10,11,LINKChainlink,LINK,1357836407.04,3.88,2020-03-01
11,12,ADACardano,ADA,1190893585.98,0.04593,2020-03-01
12,13,XLMStellar,XLM,1136566220.94,0.05625,2020-03-01
13,14,XMRMonero,XMR,1130665391.85,64.74,2020-03-01
14,15,TRXTRON,TRX,1100215361.47,0.0165,2020-03-01
15,16,HTHuobi Token,HT,1051670471.64,4.6,2020-03-01
16,17,LEOUNUS SED LEO,LEO,956124212.55,0.9566,2020-03-01
17,18,ETCEthereum Classic,ETC,902890981.98,7.76,2020-03-01
18,19,NEONeo,NEO,801741236.7,11.37,2020-03-01
19,20,DASHDash,DASH,796493790.01,85.11,2020-03-01
