,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,17911979951.6,1102.17,2017-04-02
1,2,ETHEthereum,ETH,4404479830.25,48.75,2017-04-02
2,3,XRPXRP,XRP,2294349436.78,0.06116,2017-04-02
3,4,DASHDash,DASH,411019230.38,57.07,2017-04-02
4,5,LTCLitecoin,LTC,390795689.84,7.74,2017-04-02
5,6,XMRMonero,XMR,286498059.48,20.14,2017-04-02
6,7,ETCEthereum Classic,ETC,238854799.47,2.64,2017-04-02
7,8,XEMNEM,XEM,144774226.46,0.01609,2017-04-02
8,9,REPAugur,REP,127545894.62,11.6,2017-04-02
9,10,MAIDMaidSafeCoin,MAID,78871199.74,0.1743,2017-04-02
10,11,GNTGolem,GNT,64154637.01,0.07824,2017-04-02
11,12,ZECZcash,ZEC,63812242.96,63.73,2017-04-02
12,13,USDTTether,USDT,55002860.08,1.0,2017-04-02
13,14,DOGEDogecoin,DOGE,53237744.83,0.0004893,2017-04-02
14,15,DCRDecred,DCR,50814339.7,11.08,2017-04-02
15,16,ICNIconomi,ICN,49587297.68,0.57,2017-04-02
16,17,PIVXPIVX,PIVX,47253300.9,0.896,2017-04-02
17,18,DGDDigixDAO,DGD,39013671.88,19.51,2017-04-02
18,19,STEEMSteem,STEEM,38760304.08,0.1647,2017-04-02
19,20,FCTFactom,FCT,35078267.87,4.01,2017-04-02
