,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,16146284920.43,999.18,2017-02-12
1,2,ETHEthereum,ETH,1012462599.71,11.4,2017-02-12
2,3,XRPXRP,XRP,232223711.85,0.006269,2017-02-12
3,4,LTCLitecoin,LTC,187313670.73,3.76,2017-02-12
4,5,XMRMonero,XMR,171823233.13,12.33,2017-02-12
5,6,DASHDash,DASH,119972080.79,16.91,2017-02-12
6,7,ETCEthereum Classic,ETC,108822630.71,1.23,2017-02-12
7,8,MAIDMaidSafeCoin,MAID,81990000.19,0.1812,2017-02-12
8,9,XEMNEM,XEM,62097815.79,0.0069,2017-02-12
9,10,REPAugur,REP,49193763.73,4.47,2017-02-12
10,11,ICNIconomi,ICN,34372717.11,0.3951,2017-02-12
11,12,STEEMSteem,STEEM,33238949.88,0.1425,2017-02-12
12,13,FCTFactom,FCT,29060423.54,3.32,2017-02-12
13,14,WAVESWaves,WAVES,25004494.19,0.25,2017-02-12
14,15,USDTTether,USDT,24950976.67,1.0,2017-02-12
15,16,DOGEDogecoin,DOGE,22517000.41,0.0002083,2017-02-12
16,17,GNTGolem,GNT,20809323.08,0.02538,2017-02-12
17,18,ZECZcash,ZEC,20555554.43,31.61,2017-02-12
18,19,ARDRArdor,ARDR,18795389.86,0.01881,2017-02-12
19,20,DGDDigixDAO,DGD,18214599.61,9.11,2017-02-12
