,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,16050414525.76,998.33,2017-01-01
1,2,ETHEthereum,ETH,715049311.31,8.17,2017-01-01
2,3,XRPXRP,XRP,231408729.09,0.006368,2017-01-01
3,4,LTCLitecoin,LTC,221718485.96,4.51,2017-01-01
4,5,XMRMonero,XMR,190983552.4,13.97,2017-01-01
5,6,ETCEthereum Classic,ETC,122202803.82,1.4,2017-01-01
6,7,DASHDash,DASH,78524019.74,11.23,2017-01-01
7,8,REPAugur,REP,43994859.7,4.0,2017-01-01
8,9,MAIDMaidSafeCoin,MAID,43862002.88,0.09692,2017-01-01
9,10,STEEMSteem,STEEM,36999609.61,0.1612,2017-01-01
10,11,XEMNEM,XEM,30962257.88,0.00344,2017-01-01
11,12,ICNIconomi,ICN,26381301.91,0.3032,2017-01-01
12,13,FCTFactom,FCT,25392986.26,2.9,2017-01-01
13,14,DOGEDogecoin,DOGE,24501946.09,0.0002278,2017-01-01
14,15,WAVESWaves,WAVES,22132165.73,0.2213,2017-01-01
15,16,DGDDigixDAO,DGD,18079172.13,9.04,2017-01-01
16,17,XLMStellar,XLM,17173253.18,0.002481,2017-01-01
17,18,ZECZcash,ZEC,16958473.74,48.47,2017-01-01
18,19,LSKLisk,LSK,15220159.16,0.1502,2017-01-01
19,20,GAMEGameCredits,GAME,13091197.05,0.2193,2017-01-01
