,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,145109495919.61,8513.25,2018-05-20
1,2,ETHEthereum,ETH,71224190800.13,715.37,2018-05-20
2,3,XRPXRP,XRP,27442552171.17,0.7002,2018-05-20
3,4,BCHBitcoin Cash,BCH,22139404425.52,1291.77,2018-05-20
4,5,EOSEOS,EOS,12169885821.48,14.01,2018-05-20
5,6,LTCLitecoin,LTC,7910018538.18,139.7,2018-05-20
6,7,ADACardano,ADA,6640859234.12,0.2561,2018-05-20
7,8,XLMStellar,XLM,6182640286.55,0.3328,2018-05-20
8,9,TRXTRON,TRX,5080291512.35,0.07727,2018-05-20
9,10,MIOTAIOTA,MIOTA,5074448071.1,1.83,2018-05-20
10,11,NEONeo,NEO,4128009052.28,63.51,2018-05-20
11,12,XMRMonero,XMR,3265582343.57,203.45,2018-05-20
12,13,DASHDash,DASH,3249624562.16,402.08,2018-05-20
13,14,XEMNEM,XEM,2892584055.34,0.3214,2018-05-20
14,15,USDTTether,USDT,2504927946.91,0.9991,2018-05-20
15,16,VENVechain [Token],VEN,2360931704.29,4.49,2018-05-20
16,17,ETCEthereum Classic,ETC,1847877685.97,18.16,2018-05-20
17,18,BCNBytecoin,BCN,1737707806.0,0.00945,2018-05-20
18,19,BNBBinance Coin,BNB,1610011880.5,14.12,2018-05-20
19,20,QTUMQtum,QTUM,1488578143.41,16.8,2018-05-20
