,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,231412752942.7,13771.96,2018-01-14
1,2,ETHEthereum,ETH,132555121156.21,1366.77,2018-01-14
2,3,XRPXRP,XRP,72101005311.81,1.86,2018-01-14
3,4,BCHBitcoin Cash,BCH,43181925878.42,2553.32,2018-01-14
4,5,ADACardano,ADA,20800295949.43,0.8023,2018-01-14
5,6,LTCLitecoin,LTC,13069643556.5,238.68,2018-01-14
6,7,XEMNEM,XEM,12523573993.25,1.39,2018-01-14
7,8,XLMStellar,XLM,11286323135.19,0.6309,2018-01-14
8,9,NEONeo,NEO,11077180862.43,170.42,2018-01-14
9,10,MIOTAIOTA,MIOTA,10383022455.13,3.74,2018-01-14
10,11,EOSEOS,EOS,8121887637.96,13.44,2018-01-14
11,12,DASHDash,DASH,7928357240.88,1014.07,2018-01-14
12,13,XMRMonero,XMR,6233757640.93,399.52,2018-01-14
13,14,TRXTRON,TRX,5574291952.89,0.08478,2018-01-14
14,15,BTGBitcoin Gold,BTG,4624712605.65,275.86,2018-01-14
15,16,ETCEthereum Classic,ETC,4257991069.05,42.96,2018-01-14
16,17,ICXICON,ICX,4024106895.99,10.59,2018-01-14
17,18,QTUMQtum,QTUM,3991648706.96,54.08,2018-01-14
18,19,LSKLisk,LSK,3242889156.25,27.72,2018-01-14
19,20,NANONano,NANO,2938063679.41,22.05,2018-01-14
