,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,177745404470.08,9670.74,2020-05-17
1,2,ETHEthereum,ETH,22988575488.5,207.16,2020-05-17
2,3,XRPXRP,XRP,8877940577.66,0.2013,2020-05-17
3,4,USDTTether,USDT,8812055307.35,1.0,2020-05-17
4,5,BCHBitcoin Cash,BCH,4440347514.97,241.19,2020-05-17
5,6,BSVBitcoin SV,BSV,3529408778.66,191.73,2020-05-17
6,7,LTCLitecoin,LTC,2825893814.07,43.64,2020-05-17
7,8,BNBBinance Coin,BNB,2537526372.75,16.31,2020-05-17
8,9,EOSEOS,EOS,2413634125.6,2.62,2020-05-17
9,10,XTZTezos,XTZ,1864777719.31,2.62,2020-05-17
10,11,XLMStellar,XLM,1396389891.03,0.0691,2020-05-17
11,12,ADACardano,ADA,1331182502.85,0.05134,2020-05-17
12,13,LINKChainlink,LINK,1324515312.1,3.78,2020-05-17
13,14,XMRMonero,XMR,1145389118.18,65.21,2020-05-17
14,15,CROCrypto.com Coin,CRO,1113725099.64,0.06708,2020-05-17
15,16,LEOUNUS SED LEO,LEO,1081119307.39,1.08,2020-05-17
16,17,TRXTRON,TRX,1000491131.7,0.015,2020-05-17
17,18,HTHuobi Token,HT,909414326.72,4.08,2020-05-17
18,19,ETCEthereum Classic,ETC,776152597.94,6.67,2020-05-17
19,20,HEXHEX,HEX,774100097.8,0.005079,2020-05-17
