,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,67592376373.2,3847.18,2019-03-03
1,2,ETHEthereum,ETH,13900679027.02,132.25,2019-03-03
2,3,XRPXRP,XRP,12949767220.58,0.3126,2019-03-03
3,4,EOSEOS,EOS,3220736331.65,3.55,2019-03-03
4,5,LTCLitecoin,LTC,2937680217.52,48.38,2019-03-03
5,6,BCHBitcoin Cash,BCH,2322338738.88,131.56,2019-03-03
6,7,USDTTether,USDT,2043328704.97,1.01,2019-03-03
7,8,XLMStellar,XLM,1675990127.3,0.08724,2019-03-03
8,9,BNBBinance Coin,BNB,1628869046.88,11.54,2019-03-03
9,10,TRXTRON,TRX,1515198953.4,0.02272,2019-03-03
10,11,BSVBitcoin SV,BSV,1154648587.69,65.41,2019-03-03
11,12,ADACardano,ADA,1097017920.37,0.04231,2019-03-03
12,13,XMRMonero,XMR,843385247.82,50.11,2019-03-03
13,14,MIOTAIOTA,MIOTA,796100170.13,0.2864,2019-03-03
14,15,DASHDash,DASH,710428399.76,81.95,2019-03-03
15,16,MKRMaker,MKR,661231891.52,661.23,2019-03-03
16,17,NEONeo,NEO,566062626.56,8.71,2019-03-03
17,18,ETCEthereum Classic,ETC,465693845.54,4.28,2019-03-03
18,19,XEMNEM,XEM,390123986.17,0.04335,2019-03-03
19,20,ZECZcash,ZEC,307232239.74,51.06,2019-03-03
