,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,21975158881.89,1347.89,2017-04-30
1,2,ETHEthereum,ETH,7206674281.9,79.02,2017-04-30
2,3,XRPXRP,XRP,1955141863.87,0.05161,2017-04-30
3,4,LTCLitecoin,LTC,799087241.91,15.71,2017-04-30
4,5,DASHDash,DASH,664882750.14,91.55,2017-04-30
5,6,ETCEthereum Classic,ETC,594208137.28,6.52,2017-04-30
6,7,XEMNEM,XEM,458693314.29,0.05097,2017-04-30
7,8,XMRMonero,XMR,341259568.25,23.72,2017-04-30
8,9,REPAugur,REP,184619724.27,16.78,2017-04-30
9,10,GNTGolem,GNT,180337780.12,0.2199,2017-04-30
10,11,MAIDMaidSafeCoin,MAID,114767521.57,0.2536,2017-04-30
11,12,ZECZcash,ZEC,112048489.7,93.2,2017-04-30
12,13,PIVXPIVX,PIVX,89735754.2,1.69,2017-04-30
13,14,DOGEDogecoin,DOGE,81479210.24,0.0007463,2017-04-30
14,15,DCRDecred,DCR,75931696.04,15.85,2017-04-30
15,16,STRATStratis,STRAT,72057104.08,0.7325,2017-04-30
16,17,FCTFactom,FCT,70755426.22,8.08,2017-04-30
17,18,SNGLSSingularDTV,SNGLS,66733212.77,0.1112,2017-04-30
18,19,STEEMSteem,STEEM,65374702.11,0.2779,2017-04-30
19,20,LSKLisk,LSK,62600537.24,0.5885,2017-04-30
