,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,31748976616.36,1929.82,2017-07-16
1,2,ETHEthereum,ETH,14687420857.21,157.36,2017-07-16
2,3,XRPXRP,XRP,5669253181.68,0.1481,2017-07-16
3,4,LTCLitecoin,LTC,2128385514.95,40.91,2017-07-16
4,5,ETCEthereum Classic,ETC,1327394023.22,14.18,2017-07-16
5,6,DASHDash,DASH,985597400.58,132.64,2017-07-16
6,7,XEMNEM,XEM,875642068.59,0.09729,2017-07-16
7,8,MIOTAIOTA,MIOTA,503034784.63,0.181,2017-07-16
8,9,XMRMonero,XMR,435296216.21,29.43,2017-07-16
9,10,USDTTether,USDT,294234207.07,0.9992,2017-07-16
10,11,ZECZcash,ZEC,291212953.2,165.98,2017-07-16
11,12,BCCBitConnect,BCC,283391304.36,48.05,2017-07-16
12,13,STRATStratis,STRAT,283154392.19,2.88,2017-07-16
13,14,EOSEOS,EOS,278729136.22,1.25,2017-07-16
14,15,VERIVeritaseum,VERI,269789722.39,137.06,2017-07-16
15,16,NEONeo,NEO,252236461.64,5.04,2017-07-16
16,17,BTSBitShares,BTS,246387446.99,0.09488,2017-07-16
17,18,STEEMSteem,STEEM,213580979.94,0.8969,2017-07-16
18,19,BCNBytecoin,BCN,209055550.39,0.001142,2017-07-16
19,20,QTUMQtum,QTUM,200448485.61,3.93,2017-07-16
