,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,665831621390.99,35791.28,2021-01-17
1,2,ETHEthereum,ETH,140601384429.82,1230.17,2021-01-17
2,3,USDTTether,USDT,24335202163.05,1.0,2021-01-17
3,4,DOTPolkadot,DOT,15306722569.89,16.98,2021-01-17
4,5,XRPXRP,XRP,12594335138.24,0.2774,2021-01-17
5,6,ADACardano,ADA,11818146766.16,0.3799,2021-01-17
6,7,LTCLitecoin,LTC,9443391846.2,142.43,2021-01-17
7,8,LINKChainlink,LINK,9301680726.27,23.17,2021-01-17
8,9,BCHBitcoin Cash,BCH,8919517290.65,478.77,2021-01-17
9,10,XLMStellar,XLM,6707475316.09,0.3036,2021-01-17
10,11,BNBBinance Coin,BNB,6505788374.76,45.68,2021-01-17
11,12,USDCUSD Coin,USDC,5062831585.0,1.0,2021-01-17
12,13,WBTCWrapped Bitcoin,WBTC,3979813463.88,35895.35,2021-01-17
13,14,BSVBitcoin SV,BSV,3708781663.35,199.1,2021-01-17
14,15,XMRMonero,XMR,2843108153.8,159.58,2021-01-17
15,16,EOSEOS,EOS,2596855040.16,2.76,2021-01-17
16,17,UNIUniswap,UNI,2402396385.25,8.66,2021-01-17
17,18,AAVEAave,AAVE,2280831100.5,186.26,2021-01-17
18,19,XTZTezos,XTZ,2244822024.32,2.97,2021-01-17
19,20,TRXTRON,TRX,2159870004.6,0.03014,2021-01-17
