,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,185022920955.42,10345.81,2019-08-18
1,2,ETHEthereum,ETH,20884307088.15,194.49,2019-08-18
2,3,XRPXRP,XRP,12122901988.39,0.2826,2019-08-18
3,4,BCHBitcoin Cash,BCH,5682902162.51,316.51,2019-08-18
4,5,LTCLitecoin,LTC,4809876076.86,76.27,2019-08-18
5,6,BNBBinance Coin,BNB,4344520680.48,27.93,2019-08-18
6,7,USDTTether,USDT,4057444465.69,1.0,2019-08-18
7,8,EOSEOS,EOS,3436755575.19,3.7,2019-08-18
8,9,BSVBitcoin SV,BSV,2439016943.87,136.6,2019-08-18
9,10,XMRMonero,XMR,1510667110.24,88.02,2019-08-18
10,11,XLMStellar,XLM,1389769434.81,0.07079,2019-08-18
11,12,ADACardano,ADA,1315314322.73,0.05073,2019-08-18
12,13,LEOUNUS SED LEO,LEO,1314337611.76,1.31,2019-08-18
13,14,TRXTRON,TRX,1189131713.73,0.01783,2019-08-18
14,15,LINKChainlink,LINK,874873977.3,2.5,2019-08-18
15,16,DASHDash,DASH,854767038.59,95.11,2019-08-18
16,17,XTZTezos,XTZ,794345202.49,1.2,2019-08-18
17,18,NEONeo,NEO,696953952.22,9.88,2019-08-18
18,19,MIOTAIOTA,MIOTA,689377661.67,0.248,2019-08-18
19,20,ETCEthereum Classic,ETC,629472338.53,5.58,2019-08-18
