,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,184214765394.47,10116.67,2020-02-09
1,2,ETHEthereum,ETH,25060056858.76,228.58,2020-02-09
2,3,XRPXRP,XRP,12342888603.98,0.2825,2020-02-09
3,4,BCHBitcoin Cash,BCH,8218049195.2,449.81,2020-02-09
4,5,BSVBitcoin SV,BSV,6395258536.58,350.09,2020-02-09
5,6,LTCLitecoin,LTC,4937660993.83,77.09,2020-02-09
6,7,EOSEOS,EOS,4766420166.44,5.01,2020-02-09
7,8,USDTTether,USDT,4649204339.81,1.0,2020-02-09
8,9,BNBBinance Coin,BNB,3780873790.45,24.31,2020-02-09
9,10,XTZTezos,XTZ,1835944548.57,2.64,2020-02-09
10,11,ADACardano,ADA,1602530106.0,0.06181,2020-02-09
11,12,XMRMonero,XMR,1527812199.03,87.62,2020-02-09
12,13,TRXTRON,TRX,1469244382.69,0.02203,2020-02-09
13,14,XLMStellar,XLM,1462155253.41,0.07282,2020-02-09
14,15,ETCEthereum Classic,ETC,1362041152.53,11.71,2020-02-09
15,16,LINKChainlink,LINK,1217059506.18,3.48,2020-02-09
16,17,DASHDash,DASH,1188529428.0,127.55,2020-02-09
17,18,NEONeo,NEO,997111566.88,14.14,2020-02-09
18,19,LEOUNUS SED LEO,LEO,964961818.37,0.9654,2020-02-09
19,20,HTHuobi Token,HT,938021382.52,3.97,2020-02-09
