,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,668968868769.75,35698.3,2021-06-20
1,2,ETHEthereum,ETH,261416943133.96,2246.36,2021-06-20
2,3,USDTTether,USDT,62631120301.17,1.0,2021-06-20
3,4,BNBBinance Coin,BNB,52177493482.09,340.07,2021-06-20
4,5,ADACardano,ADA,45657297092.32,1.43,2021-06-20
5,6,DOGEDogecoin,DOGE,36545750821.57,0.2809,2021-06-20
6,7,XRPXRP,XRP,35873098743.8,0.7764,2021-06-20
7,8,USDCUSD Coin,USDC,24440364970.14,1.0,2021-06-20
8,9,DOTPolkadot,DOT,19717389790.59,20.67,2021-06-20
9,10,UNIUniswap,UNI,11967307035.91,20.81,2021-06-20
10,11,BCHBitcoin Cash,BCH,10464300951.53,557.53,2021-06-20
11,12,LTCLitecoin,LTC,10352804486.9,155.09,2021-06-20
12,13,SOLSolana,SOL,9630102393.55,35.32,2021-06-20
13,14,BUSDBinance USD,BUSD,9461325790.75,1.0,2021-06-20
14,15,LINKChainlink,LINK,9433378389.7,21.74,2021-06-20
15,16,MATICPolygon,MATIC,8804471915.71,1.4,2021-06-20
16,17,THETATHETA,THETA,8715172150.68,8.72,2021-06-20
17,18,XLMStellar,XLM,6896122157.44,0.2976,2021-06-20
18,19,WBTCWrapped Bitcoin,WBTC,6833185202.3,35670.93,2021-06-20
19,20,VETVeChain,VET,6349148183.1,0.09872,2021-06-20
