,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,62106461671.35,3552.95,2019-01-13
1,2,XRPXRP,XRP,13045216854.28,0.3179,2019-01-13
2,3,ETHEthereum,ETH,12199288487.1,116.9,2019-01-13
3,4,BCHBitcoin Cash,BCH,2219291824.6,126.35,2019-01-13
4,5,EOSEOS,EOS,2048265249.27,2.26,2019-01-13
5,6,XLMStellar,XLM,1981659222.06,0.1036,2019-01-13
6,7,USDTTether,USDT,1967105373.4,1.02,2019-01-13
7,8,LTCLitecoin,LTC,1820214943.64,30.33,2019-01-13
8,9,TRXTRON,TRX,1418916137.77,0.02129,2019-01-13
9,10,BSVBitcoin SV,BSV,1360198444.65,77.44,2019-01-13
10,11,ADACardano,ADA,1043328639.9,0.04024,2019-01-13
11,12,MIOTAIOTA,MIOTA,818882842.23,0.2946,2019-01-13
12,13,BNBBinance Coin,BNB,728389539.4,5.57,2019-01-13
13,14,XMRMonero,XMR,719835396.81,43.11,2019-01-13
14,15,DASHDash,DASH,601912035.98,70.26,2019-01-13
15,16,XEMNEM,XEM,493580946.86,0.05484,2019-01-13
16,17,NEONeo,NEO,468999891.36,7.22,2019-01-13
17,18,ETCEthereum Classic,ETC,456169750.47,4.24,2019-01-13
18,19,USDCUSD Coin,USDC,372399548.3,1.01,2019-01-13
19,20,MKRMaker,MKR,308094621.75,423.07,2019-01-13
