,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,124328853511.62,6791.13,2020-04-05
1,2,ETHEthereum,ETH,15847283514.12,143.55,2020-04-05
2,3,XRPXRP,XRP,7882313124.22,0.1794,2020-04-05
3,4,USDTTether,USDT,6183665131.11,1.0,2020-04-05
4,5,BCHBitcoin Cash,BCH,4261855110.55,232.0,2020-04-05
5,6,BSVBitcoin SV,BSV,3211817401.41,174.86,2020-04-05
6,7,LTCLitecoin,LTC,2620968038.64,40.67,2020-04-05
7,8,EOSEOS,EOS,2177343710.71,2.36,2020-04-05
8,9,BNBBinance Coin,BNB,2136159300.3,13.73,2020-04-05
9,10,TAGZ5TAGZ5,TAGZ5,1246951555.79,3.23,2020-04-05
10,11,XTZTezos,XTZ,1177969542.75,1.67,2020-04-05
11,12,LEOUNUS SED LEO,LEO,1030817805.1,1.03,2020-04-05
12,13,XMRMonero,XMR,936704888.6,53.49,2020-04-05
13,14,XLMStellar,XLM,883293328.35,0.04349,2020-04-05
14,15,HTHuobi Token,HT,844374930.13,3.73,2020-04-05
15,16,TRXTRON,TRX,840399150.43,0.0126,2020-04-05
16,17,ADACardano,ADA,829738785.58,0.032,2020-04-05
17,18,LINKChainlink,LINK,797063756.77,2.28,2020-04-05
18,19,USDCUSD Coin,USDC,696526423.34,1.0,2020-04-05
19,20,CROCrypto.com Coin,CRO,693009654.23,0.0487,2020-04-05
