,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,26053095263.47,1596.71,2017-05-07
1,2,ETHEthereum,ETH,8592855814.81,94.01,2017-05-07
2,3,XRPXRP,XRP,5380678177.24,0.1418,2017-05-07
3,4,LTCLitecoin,LTC,1544711754.97,30.29,2017-05-07
4,5,XEMNEM,XEM,893949821.49,0.09933,2017-05-07
5,6,DASHDash,DASH,774009624.98,106.28,2017-05-07
6,7,ETCEthereum Classic,ETC,651119402.59,7.12,2017-05-07
7,8,XMRMonero,XMR,472832767.01,32.78,2017-05-07
8,9,XLMStellar,XLM,409807374.88,0.04398,2017-05-07
9,10,GNTGolem,GNT,197684562.21,0.2411,2017-05-07
10,11,REPAugur,REP,189706024.17,17.25,2017-05-07
11,12,MAIDMaidSafeCoin,MAID,146606454.53,0.324,2017-05-07
12,13,DOGEDogecoin,DOGE,142548797.47,0.001305,2017-05-07
13,14,ZECZcash,ZEC,130037433.81,103.83,2017-05-07
14,15,STEEMSteem,STEEM,123885799.87,0.5275,2017-05-07
15,16,GNOGnosis,GNO,116095879.38,105.1,2017-05-07
16,17,STRATStratis,STRAT,115872759.89,1.18,2017-05-07
17,18,BCNBytecoin,BCN,110635845.09,0.000605,2017-05-07
18,19,BTSBitShares,BTS,90474363.7,0.0348,2017-05-07
19,20,FCTFactom,FCT,86222891.83,9.85,2017-05-07
