,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,125427699521.28,7272.72,2018-09-02
1,2,ETHEthereum,ETH,29942684302.64,294.37,2018-09-02
2,3,XRPXRP,XRP,13581073194.53,0.3425,2018-09-02
3,4,BCHBitcoin Cash,BCH,11191425039.78,645.88,2018-09-02
4,5,EOSEOS,EOS,5980466213.32,6.6,2018-09-02
5,6,XLMStellar,XLM,4219203425.17,0.2247,2018-09-02
6,7,LTCLitecoin,LTC,3815602835.1,65.65,2018-09-02
7,8,USDTTether,USDT,2835999243.48,0.9978,2018-09-02
8,9,ADACardano,ADA,2707627078.72,0.1044,2018-09-02
9,10,MIOTAIOTA,MIOTA,1981227886.02,0.7128,2018-09-02
10,11,XMRMonero,XMR,1972849952.46,120.5,2018-09-02
11,12,DASHDash,DASH,1762067924.05,212.33,2018-09-02
12,13,TRXTRON,TRX,1681287692.19,0.02557,2018-09-02
13,14,NEONeo,NEO,1429076366.42,21.99,2018-09-02
14,15,ETCEthereum Classic,ETC,1389414413.22,13.33,2018-09-02
15,16,BNBBinance Coin,BNB,1079236239.04,11.3,2018-09-02
16,17,XEMNEM,XEM,1012851744.78,0.1125,2018-09-02
17,18,VETVeChain,VET,987930408.04,0.01782,2018-09-02
18,19,XTZTezos,XTZ,847391872.85,1.39,2018-09-02
19,20,ZECZcash,ZEC,733690967.35,155.68,2018-09-02
