,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,73094850250.11,4403.74,2017-10-01
1,2,ETHEthereum,ETH,28694713713.82,302.34,2017-10-01
2,3,XRPXRP,XRP,7919237265.53,0.2065,2017-10-01
3,4,BCHBitcoin Cash,BCH,6909645336.97,415.15,2017-10-01
4,5,LTCLitecoin,LTC,2901079182.35,54.54,2017-10-01
5,6,DASHDash,DASH,2397361020.98,315.8,2017-10-01
6,7,XEMNEM,XEM,2215621590.37,0.2462,2017-10-01
7,8,NEONeo,NEO,1786008071.9,35.72,2017-10-01
8,9,MIOTAIOTA,MIOTA,1696021631.22,0.6102,2017-10-01
9,10,XMRMonero,XMR,1413301278.07,93.22,2017-10-01
10,11,ETCEthereum Classic,ETC,1223819213.17,12.74,2017-10-01
11,12,OMGOmiseGO,OMG,965211778.35,9.82,2017-10-01
12,13,BCCBitConnect,BCC,954547761.99,139.33,2017-10-01
13,14,QTUMQtum,QTUM,728028499.6,12.34,2017-10-01
14,15,LSKLisk,LSK,622907423.68,5.51,2017-10-01
15,16,ZECZcash,ZEC,608739278.25,263.94,2017-10-01
16,17,WAVESWaves,WAVES,497467613.22,4.97,2017-10-01
17,18,USDTTether,USDT,437028174.87,0.9999,2017-10-01
18,19,STRATStratis,STRAT,407396123.84,4.13,2017-10-01
19,20,STEEMSteem,STEEM,340369407.06,1.41,2017-10-01
