,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,62990143284.1,3601.01,2019-01-20
1,2,XRPXRP,XRP,13181215053.67,0.3212,2019-01-20
2,3,ETHEthereum,ETH,12483136112.36,119.47,2019-01-20
3,4,BCHBitcoin Cash,BCH,2177598900.14,123.89,2019-01-20
4,5,EOSEOS,EOS,2145396773.07,2.37,2019-01-20
5,6,USDTTether,USDT,2050721693.05,1.02,2019-01-20
6,7,XLMStellar,XLM,2002863078.46,0.1047,2019-01-20
7,8,LTCLitecoin,LTC,1873953844.26,31.18,2019-01-20
8,9,TRXTRON,TRX,1591020869.79,0.02387,2019-01-20
9,10,BSVBitcoin SV,BSV,1324247114.63,75.34,2019-01-20
10,11,ADACardano,ADA,1127226431.18,0.04348,2019-01-20
11,12,MIOTAIOTA,MIOTA,839047167.45,0.3019,2019-01-20
12,13,BNBBinance Coin,BNB,838848751.24,6.49,2019-01-20
13,14,XMRMonero,XMR,738232142.7,44.11,2019-01-20
14,15,DASHDash,DASH,599612574.23,69.89,2019-01-20
15,16,XEMNEM,XEM,503473664.42,0.05594,2019-01-20
16,17,NEONeo,NEO,493449297.11,7.59,2019-01-20
17,18,ETCEthereum Classic,ETC,461528743.97,4.29,2019-01-20
18,19,USDCUSD Coin,USDC,327478050.12,1.02,2019-01-20
19,20,MKRMaker,MKR,325636994.58,447.16,2019-01-20
