,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,14905434976.85,924.67,2017-01-22
1,2,ETHEthereum,ETH,943569735.65,10.7,2017-01-22
2,3,XRPXRP,XRP,247414435.89,0.006713,2017-01-22
3,4,LTCLitecoin,LTC,190064851.24,3.84,2017-01-22
4,5,XMRMonero,XMR,168170865.74,12.18,2017-01-22
5,6,ETCEthereum Classic,ETC,121843512.11,1.38,2017-01-22
6,7,DASHDash,DASH,106448353.91,15.11,2017-01-22
7,8,MAIDMaidSafeCoin,MAID,54574182.75,0.1206,2017-01-22
8,9,REPAugur,REP,51207908.15,4.66,2017-01-22
9,10,STEEMSteem,STEEM,37220584.17,0.161,2017-01-22
10,11,ICNIconomi,ICN,34392979.86,0.3953,2017-01-22
11,12,XEMNEM,XEM,33264720.58,0.003696,2017-01-22
12,13,FCTFactom,FCT,27624183.68,3.16,2017-01-22
13,14,WAVESWaves,WAVES,24954265.36,0.2495,2017-01-22
14,15,DOGEDogecoin,DOGE,22362116.68,0.0002074,2017-01-22
15,16,ZECZcash,ZEC,21659241.36,43.31,2017-01-22
16,17,GNTGolem,GNT,18904698.49,0.02305,2017-01-22
17,18,DGDDigixDAO,DGD,18123085.02,9.06,2017-01-22
18,19,XLMStellar,XLM,16170145.22,0.002336,2017-01-22
19,20,LSKLisk,LSK,15895153.99,0.1556,2017-01-22
