,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,155077231351.22,8742.96,2019-06-02
1,2,ETHEthereum,ETH,28732949884.75,270.23,2019-06-02
2,3,XRPXRP,XRP,18761924960.17,0.4448,2019-06-02
3,4,BCHBitcoin Cash,BCH,7906527803.35,443.77,2019-06-02
4,5,EOSEOS,EOS,7132765224.42,7.77,2019-06-02
5,6,LTCLitecoin,LTC,7117549253.45,114.7,2019-06-02
6,7,BNBBinance Coin,BNB,4683362944.16,33.17,2019-06-02
7,8,BSVBitcoin SV,BSV,3419756287.17,191.97,2019-06-02
8,9,USDTTether,USDT,3138617718.16,1.0,2019-06-02
9,10,XLMStellar,XLM,2659873179.1,0.1376,2019-06-02
10,11,TRXTRON,TRX,2563111571.32,0.03844,2019-06-02
11,12,ADACardano,ADA,2503977776.99,0.09658,2019-06-02
12,13,XMRMonero,XMR,1615842701.71,94.94,2019-06-02
13,14,DASHDash,DASH,1461466315.8,165.23,2019-06-02
14,15,MIOTAIOTA,MIOTA,1362585772.53,0.4902,2019-06-02
15,16,ATOMCosmos,ATOM,1212264015.78,6.36,2019-06-02
16,17,ETCEthereum Classic,ETC,1055459473.88,9.52,2019-06-02
17,18,XTZTezos,XTZ,998364254.24,1.51,2019-06-02
18,19,NEONeo,NEO,918650726.96,14.13,2019-06-02
19,20,XEMNEM,XEM,858087702.81,0.09534,2019-06-02
