,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,99226239528.7,5950.07,2017-11-12
1,2,ETHEthereum,ETH,29463562936.28,307.91,2017-11-12
2,3,BCHBitcoin Cash,BCH,23332947816.82,1388.86,2017-11-12
3,4,XRPXRP,XRP,7603783906.98,0.1973,2017-11-12
4,5,DASHDash,DASH,4120001306.23,536.12,2017-11-12
5,6,LTCLitecoin,LTC,3174661131.13,59.01,2017-11-12
6,7,XMRMonero,XMR,1900534936.02,123.86,2017-11-12
7,8,NEONeo,NEO,1752511644.36,26.96,2017-11-12
8,9,MIOTAIOTA,MIOTA,1650251837.64,0.5937,2017-11-12
9,10,XEMNEM,XEM,1623650416.55,0.1804,2017-11-12
10,11,ETCEthereum Classic,ETC,1478652680.52,15.18,2017-11-12
11,12,QTUMQtum,QTUM,818163751.42,11.11,2017-11-12
12,13,ZECZcash,ZEC,752552800.66,288.67,2017-11-12
13,14,OMGOmiseGO,OMG,672296503.96,6.59,2017-11-12
14,15,LSKLisk,LSK,631277039.17,5.5,2017-11-12
15,16,ADACardano,ADA,621653135.73,0.02398,2017-11-12
16,17,HCHyperCash,HC,612486979.97,14.5,2017-11-12
17,18,USDTTether,USDT,601470824.29,1.01,2017-11-12
18,19,EOSEOS,EOS,512888723.13,1.09,2017-11-12
19,20,XLMStellar,XLM,467489599.67,0.02818,2017-11-12
