,Rank,Name,Symbol,Market Cap,Price,Date
0,1,Bitcoin,BTC,596074575228.33,31305.11,15/05/2022
1,2,Ethereum,ETH,259186464086.69,2145.71,15/05/2022
2,3,Tether,USDT,75681576735.59,1.00,15/05/2022
3,4,USD Coin,USDC,51148192672.29,1.00,15/05/2022
4,5,BNB,BNB,50943678220.75,312.01,15/05/2022
5,6,XRP,XRP,21627310018.45,0.45,15/05/2022
6,7,Cardano,ADA,20167153400.05,0.60,15/05/2022
7,8,Solana,SOL,19846538361.82,58.81,15/05/2022
8,9,Binance USD,BUSD,17743577941.18,1.00,15/05/2022
9,10,Dogecoin,DOGE,12317527158.07,0.09,15/05/2022
10,11,Polkadot,DOT,11649063178.34,11.80,15/05/2022
11,12,Avalanche,AVAX,9833667775.33,36.54,15/05/2022
12,13,Wrapped Bitcoin,WBTC,8896487183.86,31259.19,15/05/2022
13,14,Shiba Inu,SHIB,7154572502.27,0.00,15/05/2022
14,15,TRON,TRX,7089172173.58,0.07,15/05/2022
15,16,Dai,DAI,6449794855.82,1.00,15/05/2022
16,17,Polygon,MATIC,5862815861.39,0.74,15/05/2022
17,18,Cronos,CRO,5140445398.06,0.20,15/05/2022
18,19,NEAR Protocol,NEAR,5073560049.77,7.37,15/05/2022
19,20,Litecoin,LTC,5028037304.83,71.53,15/05/2022
