,Rank,Name,Symbol,Market Cap,Price,Date
0,1,Bitcoin,BTC,718325967803.38,37917.60,30/01/2022
1,2,Ethereum,ETH,310798780839.25,2603.47,30/01/2022
2,3,Tether,USDT,78144090895.92,1.00,30/01/2022
3,4,BNB,BNB,62350221471.31,377.61,30/01/2022
4,5,USD Coin,USDC,49800880429.14,1.00,30/01/2022
5,6,Cardano,ADA,34824144096.38,1.04,30/01/2022
6,7,Solana,SOL,29398127131.31,93.30,30/01/2022
7,8,XRP,XRP,28793982069.82,0.60,30/01/2022
8,9,Terra,LUNA,18545785692.62,46.27,30/01/2022
9,10,Dogecoin,DOGE,18503745857.41,0.14,30/01/2022
10,11,Polkadot,DOT,17946811831.48,18.17,30/01/2022
11,12,Avalanche,AVAX,16646915885.31,67.97,30/01/2022
12,13,Binance USD,BUSD,14999289261.42,1.00,30/01/2022
13,14,Polygon,MATIC,11977483556.33,1.61,30/01/2022
14,15,Shiba Inu,SHIB,11581538525.32,0.00,30/01/2022
15,16,TerraUSD,UST,11263690537.37,1.00,30/01/2022
16,17,Crypto.com Coin,CRO,10714256823.59,0.42,30/01/2022
17,18,Wrapped Bitcoin,WBTC,10297443985.30,37961.94,30/01/2022
18,19,Dai,DAI,9630594038.87,1.00,30/01/2022
19,20,Chainlink,LINK,8298074554.80,17.77,30/01/2022
