,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,127716846208.31,6971.09,2020-04-12
1,2,ETHEthereum,ETH,17805206567.59,161.14,2020-04-12
2,3,XRPXRP,XRP,8361929949.12,0.1901,2020-04-12
3,4,USDTTether,USDT,6412993320.45,1.01,2020-04-12
4,5,BCHBitcoin Cash,BCH,4333473010.43,235.79,2020-04-12
5,6,BSVBitcoin SV,BSV,3546256467.21,192.97,2020-04-12
6,7,LTCLitecoin,LTC,2737892510.36,42.45,2020-04-12
7,8,EOSEOS,EOS,2335554643.45,2.53,2020-04-12
8,9,BNBBinance Coin,BNB,2235857452.23,14.38,2020-04-12
9,10,XTZTezos,XTZ,1423197304.74,2.01,2020-04-12
10,11,TAGZ5TAGZ5,TAGZ5,1394892352.51,3.62,2020-04-12
11,12,LINKChainlink,LINK,1211914054.95,3.46,2020-04-12
12,13,LEOUNUS SED LEO,LEO,1023562556.81,1.02,2020-04-12
13,14,XLMStellar,XLM,1003951385.2,0.04944,2020-04-12
14,15,XMRMonero,XMR,945794928.89,53.98,2020-04-12
15,16,ADACardano,ADA,876484999.53,0.03381,2020-04-12
16,17,TRXTRON,TRX,860322761.26,0.0129,2020-04-12
17,18,HTHuobi Token,HT,854947262.98,3.78,2020-04-12
18,19,MINMINDOL,MIN,723374658.64,4.25,2020-04-12
19,20,CROCrypto.com Coin,CRO,717779628.16,0.05044,2020-04-12
