,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,136465098533.16,7688.08,2019-06-09
1,2,ETHEthereum,ETH,24806123508.64,233.09,2019-06-09
2,3,XRPXRP,XRP,16399949893.4,0.3883,2019-06-09
3,4,LTCLitecoin,LTC,7156126159.81,115.13,2019-06-09
4,5,BCHBitcoin Cash,BCH,6795928981.94,381.17,2019-06-09
5,6,EOSEOS,EOS,5668525580.88,6.17,2019-06-09
6,7,BNBBinance Coin,BNB,4314081086.68,30.56,2019-06-09
7,8,BSVBitcoin SV,BSV,3304678226.89,185.37,2019-06-09
8,9,USDTTether,USDT,3248557122.43,1.0,2019-06-09
9,10,XLMStellar,XLM,2318167337.34,0.1199,2019-06-09
10,11,ADACardano,ADA,2060434301.67,0.07947,2019-06-09
11,12,TRXTRON,TRX,2006199008.61,0.03009,2019-06-09
12,13,XMRMonero,XMR,1427027278.67,83.78,2019-06-09
13,14,DASHDash,DASH,1265537507.14,142.89,2019-06-09
14,15,MIOTAIOTA,MIOTA,1142343515.52,0.411,2019-06-09
15,16,ATOMCosmos,ATOM,1119797047.08,5.87,2019-06-09
16,17,ETCEthereum Classic,ETC,905908990.57,8.15,2019-06-09
17,18,NEONeo,NEO,815128352.62,11.56,2019-06-09
18,19,XTZTezos,XTZ,810791981.57,1.23,2019-06-09
19,20,MKRMaker,MKR,736901585.01,736.9,2019-06-09
