,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,170034976661.75,9344.37,2020-02-02
1,2,ETHEthereum,ETH,20660936266.93,188.62,2020-02-02
2,3,XRPXRP,XRP,10953472897.59,0.2507,2020-02-02
3,4,BCHBitcoin Cash,BCH,6906342984.26,378.27,2020-02-02
4,5,BSVBitcoin SV,BSV,5051860964.6,276.74,2020-02-02
5,6,USDTTether,USDT,4644893208.29,1.0,2020-02-02
6,7,LTCLitecoin,LTC,4494447998.53,70.23,2020-02-02
7,8,EOSEOS,EOS,4017311929.48,4.22,2020-02-02
8,9,BNBBinance Coin,BNB,2869369978.09,18.45,2020-02-02
9,10,ADACardano,ADA,1445896374.6,0.05577,2020-02-02
10,11,XTZTezos,XTZ,1326090827.2,1.91,2020-02-02
11,12,ETCEthereum Classic,ETC,1324661544.7,11.39,2020-02-02
12,13,XMRMonero,XMR,1307725291.11,75.04,2020-02-02
13,14,TRXTRON,TRX,1276003942.01,0.01914,2020-02-02
14,15,XLMStellar,XLM,1271202562.86,0.06337,2020-02-02
15,16,DASHDash,DASH,1075967932.85,115.62,2020-02-02
16,17,LINKChainlink,LINK,991403500.42,2.83,2020-02-02
17,18,LEOUNUS SED LEO,LEO,887179304.23,0.8876,2020-02-02
18,19,MIOTAIOTA,MIOTA,857466759.98,0.3085,2020-02-02
19,20,NEONeo,NEO,851110870.82,12.07,2020-02-02
