,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,192442065810.22,10817.16,2019-06-30
1,2,ETHEthereum,ETH,31020295932.11,290.7,2019-06-30
2,3,XRPXRP,XRP,16873846275.02,0.3964,2019-06-30
3,4,LTCLitecoin,LTC,7636046758.42,122.25,2019-06-30
4,5,BCHBitcoin Cash,BCH,7137232211.41,399.47,2019-06-30
5,6,EOSEOS,EOS,5312121571.84,5.77,2019-06-30
6,7,BNBBinance Coin,BNB,4580083462.04,32.44,2019-06-30
7,8,USDTTether,USDT,3573328668.1,0.9925,2019-06-30
8,9,BSVBitcoin SV,BSV,3467494146.96,194.2,2019-06-30
9,10,TRXTRON,TRX,2129781704.92,0.03194,2019-06-30
10,11,ADACardano,ADA,2128549912.33,0.0821,2019-06-30
11,12,XLMStellar,XLM,2026374527.01,0.1043,2019-06-30
12,13,LEOUNUS SED LEO,LEO,1756992667.43,1.76,2019-06-30
13,14,XMRMonero,XMR,1497868508.83,87.74,2019-06-30
14,15,DASHDash,DASH,1391438029.67,156.47,2019-06-30
15,16,LINKChainlink,LINK,1206411074.63,3.45,2019-06-30
16,17,NEONeo,NEO,1179050780.64,16.71,2019-06-30
17,18,MIOTAIOTA,MIOTA,1089939500.62,0.3921,2019-06-30
18,19,ATOMCosmos,ATOM,1032279303.96,5.41,2019-06-30
19,20,ETCEthereum Classic,ETC,862249986.69,7.73,2019-06-30
