,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,62942160928.03,3614.23,2018-12-09
1,2,XRPXRP,XRP,12825284623.71,0.3134,2018-12-09
2,3,ETHEthereum,ETH,9866414731.76,95.14,2018-12-09
3,4,XLMStellar,XLM,2382715090.6,0.1243,2018-12-09
4,5,BCHBitcoin Cash,BCH,1918499081.37,109.62,2018-12-09
5,6,USDTTether,USDT,1885200218.76,1.02,2018-12-09
6,7,EOSEOS,EOS,1841702983.69,2.03,2018-12-09
7,8,BSVBitcoin SV,BSV,1702607764.33,97.42,2018-12-09
8,9,LTCLitecoin,LTC,1543919019.04,25.95,2018-12-09
9,10,TRXTRON,TRX,902611068.36,0.01363,2018-12-09
10,11,ADACardano,ADA,821695909.73,0.03169,2018-12-09
11,12,XMRMonero,XMR,794173848.08,47.75,2018-12-09
12,13,MIOTAIOTA,MIOTA,678867293.42,0.2442,2018-12-09
13,14,XEMNEM,XEM,668936746.84,0.07433,2018-12-09
14,15,DASHDash,DASH,650016794.3,76.51,2018-12-09
15,16,BNBBinance Coin,BNB,635567538.85,4.86,2018-12-09
16,17,ETCEthereum Classic,ETC,426107666.57,4.0,2018-12-09
17,18,NEONeo,NEO,416637090.65,6.41,2018-12-09
18,19,ZECZcash,ZEC,330811401.47,61.09,2018-12-09
19,20,MKRMaker,MKR,250776056.17,344.36,2018-12-09
