,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,139433744615.04,8277.01,2018-02-04
1,2,ETHEthereum,ETH,81310528443.95,834.68,2018-02-04
2,3,XRPXRP,XRP,31819952004.57,0.8157,2018-02-04
3,4,BCHBitcoin Cash,BCH,19752882682.03,1165.38,2018-02-04
4,5,ADACardano,ADA,9834219715.37,0.3793,2018-02-04
5,6,LTCLitecoin,LTC,8151907849.49,148.02,2018-02-04
6,7,NEONeo,NEO,6984561729.43,107.45,2018-02-04
7,8,XLMStellar,XLM,6954711728.45,0.3772,2018-02-04
8,9,EOSEOS,EOS,5572991596.94,8.61,2018-02-04
9,10,XEMNEM,XEM,4957834302.83,0.5509,2018-02-04
10,11,MIOTAIOTA,MIOTA,4847801227.59,1.74,2018-02-04
11,12,DASHDash,DASH,4325431341.93,549.96,2018-02-04
12,13,XMRMonero,XMR,3466922918.26,221.05,2018-02-04
13,14,TRXTRON,TRX,2494029331.94,0.03793,2018-02-04
14,15,LSKLisk,LSK,2355455676.7,20.01,2018-02-04
15,16,USDTTether,USDT,2239605049.1,1.01,2018-02-04
16,17,VENVechain [Token],VEN,2122545163.63,4.54,2018-02-04
17,18,ETCEthereum Classic,ETC,2095808466.6,21.04,2018-02-04
18,19,QTUMQtum,QTUM,1934561064.15,26.19,2018-02-04
19,20,PPTPopulous,PPT,1735522654.85,46.9,2018-02-04
