,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,19255379993.87,1182.94,2017-04-16
1,2,ETHEthereum,ETH,4422648656.23,48.72,2017-04-16
2,3,XRPXRP,XRP,1255908237.48,0.03346,2017-04-16
3,4,DASHDash,DASH,545099764.31,75.34,2017-04-16
4,5,LTCLitecoin,LTC,542862913.31,10.71,2017-04-16
5,6,XMRMonero,XMR,292679408.09,20.46,2017-04-16
6,7,ETCEthereum Classic,ETC,238129069.59,2.63,2017-04-16
7,8,XEMNEM,XEM,217024086.02,0.02411,2017-04-16
8,9,REPAugur,REP,131208571.43,11.93,2017-04-16
9,10,PIVXPIVX,PIVX,106646703.18,2.01,2017-04-16
10,11,MAIDMaidSafeCoin,MAID,93792275.95,0.2073,2017-04-16
11,12,ZECZcash,ZEC,78788785.31,71.5,2017-04-16
12,13,STRATStratis,STRAT,66567938.52,0.6769,2017-04-16
13,14,GNTGolem,GNT,66494529.69,0.08109,2017-04-16
14,15,BCCBitConnect,BCC,59066359.02,9.7,2017-04-16
15,16,DCRDecred,DCR,57090477.06,12.18,2017-04-16
16,17,FCTFactom,FCT,55191031.05,6.31,2017-04-16
17,18,STEEMSteem,STEEM,51009716.89,0.2156,2017-04-16
18,19,USDTTether,USDT,50716292.15,0.9995,2017-04-16
19,20,DOGEDogecoin,DOGE,49424566.8,0.0004535,2017-04-16
