,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,69741217416.6,3998.98,2018-12-23
1,2,XRPXRP,XRP,15145652798.47,0.3713,2018-12-23
2,3,ETHEthereum,ETH,13595887731.69,130.77,2018-12-23
3,4,BCHBitcoin Cash,BCH,3464468332.26,197.66,2018-12-23
4,5,EOSEOS,EOS,2556251263.67,2.82,2018-12-23
5,6,XLMStellar,XLM,2425398420.53,0.1266,2018-12-23
6,7,LTCLitecoin,LTC,1997631552.17,33.46,2018-12-23
7,8,USDTTether,USDT,1886040853.1,1.02,2018-12-23
8,9,BSVBitcoin SV,BSV,1874808177.47,106.97,2018-12-23
9,10,TRXTRON,TRX,1393248733.56,0.02091,2018-12-23
10,11,ADACardano,ADA,1146761807.24,0.04423,2018-12-23
11,12,MIOTAIOTA,MIOTA,1006225204.74,0.362,2018-12-23
12,13,XMRMonero,XMR,879305229.26,52.76,2018-12-23
13,14,BNBBinance Coin,BNB,792514008.11,6.06,2018-12-23
14,15,DASHDash,DASH,768904931.83,90.23,2018-12-23
15,16,XEMNEM,XEM,665642997.66,0.07396,2018-12-23
16,17,ETCEthereum Classic,ETC,529160938.99,4.95,2018-12-23
17,18,NEONeo,NEO,500180160.11,7.7,2018-12-23
18,19,WAVESWaves,WAVES,376324396.96,3.76,2018-12-23
19,20,ZECZcash,ZEC,358483164.28,64.99,2018-12-23
