,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,93391244394.89,5285.14,2019-04-28
1,2,ETHEthereum,ETH,16650076836.93,157.3,2019-04-28
2,3,XRPXRP,XRP,12493351058.33,0.2974,2019-04-28
3,4,BCHBitcoin Cash,BCH,4535543219.69,255.47,2019-04-28
4,5,EOSEOS,EOS,4453565070.07,4.72,2019-04-28
5,6,LTCLitecoin,LTC,4291106337.09,69.73,2019-04-28
6,7,BNBBinance Coin,BNB,3232825507.84,22.9,2019-04-28
7,8,USDTTether,USDT,2829388043.53,0.9939,2019-04-28
8,9,XLMStellar,XLM,1883413031.04,0.09874,2019-04-28
9,10,ADACardano,ADA,1778363781.64,0.06859,2019-04-28
10,11,TRXTRON,TRX,1573168401.78,0.02359,2019-04-28
11,12,XMRMonero,XMR,1037458845.78,61.23,2019-04-28
12,13,DASHDash,DASH,967305377.58,110.24,2019-04-28
13,14,BSVBitcoin SV,BSV,963545504.27,54.28,2019-04-28
14,15,XTZTezos,XTZ,776895426.26,1.17,2019-04-28
15,16,MIOTAIOTA,MIOTA,761900479.35,0.2741,2019-04-28
16,17,ETCEthereum Classic,ETC,614384216.03,5.58,2019-04-28
17,18,NEONeo,NEO,604582831.92,9.3,2019-04-28
18,19,ONTOntology,ONT,551132700.89,1.11,2019-04-28
19,20,MKRMaker,MKR,548018545.81,548.02,2019-04-28
