,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,123389710222.36,6972.37,2019-05-12
1,2,ETHEthereum,ETH,19864635090.8,187.33,2019-05-12
2,3,XRPXRP,XRP,13064438400.02,0.3101,2019-05-12
3,4,BCHBitcoin Cash,BCH,6294245389.8,354.03,2019-05-12
4,5,LTCLitecoin,LTC,5221525879.07,84.57,2019-05-12
5,6,EOSEOS,EOS,4852039931.57,5.32,2019-05-12
6,7,BNBBinance Coin,BNB,2940727441.47,20.83,2019-05-12
7,8,USDTTether,USDT,2765964069.6,0.9956,2019-05-12
8,9,XLMStellar,XLM,1896717427.97,0.09887,2019-05-12
9,10,ADACardano,ADA,1817119314.84,0.07009,2019-05-12
10,11,TRXTRON,TRX,1583962885.27,0.02375,2019-05-12
11,12,XMRMonero,XMR,1259819570.62,74.21,2019-05-12
12,13,DASHDash,DASH,1094291042.39,124.3,2019-05-12
13,14,BSVBitcoin SV,BSV,1026678560.48,57.75,2019-05-12
14,15,MIOTAIOTA,MIOTA,846930950.6,0.3047,2019-05-12
15,16,XTZTezos,XTZ,807377030.19,1.22,2019-05-12
16,17,ATOMCosmos,ATOM,719467337.35,3.77,2019-05-12
17,18,ETCEthereum Classic,ETC,643014982.31,5.82,2019-05-12
18,19,NEONeo,NEO,606248644.9,9.33,2019-05-12
19,20,ONTOntology,ONT,569392601.12,1.15,2019-05-12
