,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,44957797776.41,2730.4,2017-07-23
1,2,ETHEthereum,ETH,21127274383.88,225.95,2017-07-23
2,3,XRPXRP,XRP,7469032507.64,0.1951,2017-07-23
3,4,LTCLitecoin,LTC,2296963846.49,44.06,2017-07-23
4,5,XEMNEM,XEM,1495223566.72,0.1661,2017-07-23
5,6,ETCEthereum Classic,ETC,1480463000.53,15.78,2017-07-23
6,7,DASHDash,DASH,1422096913.71,191.03,2017-07-23
7,8,MIOTAIOTA,MIOTA,747894341.63,0.2691,2017-07-23
8,9,XMRMonero,XMR,632586465.87,42.67,2017-07-23
9,10,STRATStratis,STRAT,607364096.13,6.17,2017-07-23
10,11,BTSBitShares,BTS,444705136.91,0.1712,2017-07-23
11,12,EOSEOS,EOS,441892028.85,1.87,2017-07-23
12,13,NEONeo,NEO,428255176.54,8.57,2017-07-23
13,14,VERIVeritaseum,VERI,397359015.36,198.06,2017-07-23
14,15,ZECZcash,ZEC,386960943.55,214.42,2017-07-23
15,16,STEEMSteem,STEEM,382352297.17,1.61,2017-07-23
16,17,BCCBitConnect,BCC,367327127.39,60.14,2017-07-23
17,18,WAVESWaves,WAVES,364767956.73,3.65,2017-07-23
18,19,QTUMQtum,QTUM,338738897.32,6.64,2017-07-23
19,20,USDTTether,USDT,318786048.23,0.9978,2017-07-23
