,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,94402965836.79,5678.19,2017-10-15
1,2,ETHEthereum,ETH,32018241280.27,336.59,2017-10-15
2,3,XRPXRP,XRP,10171687749.17,0.264,2017-10-15
3,4,BCHBitcoin Cash,BCH,5260114446.08,314.95,2017-10-15
4,5,LTCLitecoin,LTC,3495463290.93,65.47,2017-10-15
5,6,DASHDash,DASH,2359592289.51,309.51,2017-10-15
6,7,XEMNEM,XEM,1865697383.67,0.2073,2017-10-15
7,8,XMRMonero,XMR,1444160850.02,94.87,2017-10-15
8,9,NEONeo,NEO,1386589336.4,27.73,2017-10-15
9,10,BCCBitConnect,BCC,1385763777.88,193.04,2017-10-15
10,11,MIOTAIOTA,MIOTA,1218626097.01,0.4384,2017-10-15
11,12,ETCEthereum Classic,ETC,1153007732.53,11.95,2017-10-15
12,13,OMGOmiseGO,OMG,783165592.04,7.97,2017-10-15
13,14,ADACardano,ADA,779073316.97,0.03005,2017-10-15
14,15,QTUMQtum,QTUM,615942138.67,10.44,2017-10-15
15,16,ZECZcash,ZEC,559821351.67,232.63,2017-10-15
16,17,LSKLisk,LSK,557859540.3,4.91,2017-10-15
17,18,USDTTether,USDT,436730361.7,0.9992,2017-10-15
18,19,HCHyperCash,HC,392918108.56,11.65,2017-10-15
19,20,WAVESWaves,WAVES,380121779.44,3.8,2017-10-15
