,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,237466518547.07,14156.44,2017-12-31
1,2,XRPXRP,XRP,89121967114.06,2.3,2017-12-31
2,3,ETHEthereum,ETH,73170132771.99,756.73,2017-12-31
3,4,BCHBitcoin Cash,BCH,42774236530.93,2533.01,2017-12-31
4,5,ADACardano,ADA,18659588487.38,0.7197,2017-12-31
5,6,LTCLitecoin,LTC,12663197417.17,232.1,2017-12-31
6,7,MIOTAIOTA,MIOTA,9869763787.81,3.55,2017-12-31
7,8,XEMNEM,XEM,9306424139.9,1.03,2017-12-31
8,9,DASHDash,DASH,8189388164.0,1051.68,2017-12-31
9,10,XLMStellar,XLM,6442724493.37,0.3608,2017-12-31
10,11,XMRMonero,XMR,5426210002.08,349.03,2017-12-31
11,12,EOSEOS,EOS,5041642753.4,8.77,2017-12-31
12,13,NEONeo,NEO,4937436141.97,75.96,2017-12-31
13,14,QTUMQtum,QTUM,4603333032.82,62.4,2017-12-31
14,15,BTGBitcoin Gold,BTG,4380775196.8,261.72,2017-12-31
15,16,XVGVerge,XVG,3208728455.06,0.2226,2017-12-31
16,17,TRXTRON,TRX,2942336038.18,0.04475,2017-12-31
17,18,NANONano,NANO,2885869971.17,21.66,2017-12-31
18,19,ETCEthereum Classic,ETC,2765755613.58,28.0,2017-12-31
19,20,BCCBitConnect,BCC,2593243079.16,418.96,2017-12-31
