,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,41397103732.72,2518.44,2017-07-09
1,2,ETHEthereum,ETH,22559148764.4,242.14,2017-07-09
2,3,XRPXRP,XRP,8937821089.2,0.2334,2017-07-09
3,4,LTCLitecoin,LTC,2574187082.47,49.58,2017-07-09
4,5,ETCEthereum Classic,ETC,1518488330.48,16.26,2017-07-09
5,6,DASHDash,DASH,1450959008.54,195.64,2017-07-09
6,7,XEMNEM,XEM,1376932516.54,0.153,2017-07-09
7,8,MIOTAIOTA,MIOTA,841888124.52,0.3029,2017-07-09
8,9,XMRMonero,XMR,661790136.42,44.85,2017-07-09
9,10,EOSEOS,EOS,472683216.27,2.29,2017-07-09
10,11,BTSBitShares,BTS,440920700.59,0.1698,2017-07-09
11,12,STRATStratis,STRAT,421373210.99,4.28,2017-07-09
12,13,ZECZcash,ZEC,411482403.73,241.43,2017-07-09
13,14,BCCBitConnect,BCC,404674438.61,58.96,2017-07-09
14,15,WAVESWaves,WAVES,374990820.88,3.75,2017-07-09
15,16,STEEMSteem,STEEM,360491273.25,1.53,2017-07-09
16,17,NEONeo,NEO,344760918.62,6.9,2017-07-09
17,18,VERIVeritaseum,VERI,318193998.86,161.68,2017-07-09
18,19,GNOGnosis,GNO,305691338.5,276.75,2017-07-09
19,20,BCNBytecoin,BCN,284921631.04,0.001556,2017-07-09
