,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,163204103255.4,9664.73,2018-02-25
1,2,ETHEthereum,ETH,82659638141.62,844.81,2018-02-25
2,3,XRPXRP,XRP,36885425536.71,0.9435,2018-02-25
3,4,BCHBitcoin Cash,BCH,20012915872.01,1178.1,2018-02-25
4,5,LTCLitecoin,LTC,12209954707.35,220.47,2018-02-25
5,6,ADACardano,ADA,8919771023.13,0.344,2018-02-25
6,7,NEONeo,NEO,7700129051.21,118.46,2018-02-25
7,8,XLMStellar,XLM,6598593555.78,0.3573,2018-02-25
8,9,EOSEOS,EOS,5467130032.13,7.9,2018-02-25
9,10,MIOTAIOTA,MIOTA,5047382418.29,1.82,2018-02-25
10,11,DASHDash,DASH,4678037137.32,591.69,2018-02-25
11,12,XMRMonero,XMR,4429771037.29,281.02,2018-02-25
12,13,ETCEthereum Classic,ETC,3645684927.32,36.41,2018-02-25
13,14,XEMNEM,XEM,3587793320.02,0.3986,2018-02-25
14,15,VENVechain [Token],VEN,2797598772.31,5.87,2018-02-25
15,16,TRXTRON,TRX,2622257867.66,0.03988,2018-02-25
16,17,USDTTether,USDT,2217898043.85,1.0,2018-02-25
17,18,LSKLisk,LSK,2045782335.97,20.01,2018-02-25
18,19,BTGBitcoin Gold,BTG,1935556195.63,114.9,2018-02-25
19,20,QTUMQtum,QTUM,1917164896.77,25.94,2018-02-25
