,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,194566959663.1,11512.57,2018-03-04
1,2,ETHEthereum,ETH,84923238672.53,866.68,2018-03-04
2,3,XRPXRP,XRP,39308508026.1,1.01,2018-03-04
3,4,BCHBitcoin Cash,BCH,21914233031.3,1289.08,2018-03-04
4,5,LTCLitecoin,LTC,11862054985.01,213.8,2018-03-04
5,6,ADACardano,ADA,7798526586.52,0.3008,2018-03-04
6,7,NEONeo,NEO,7758290939.33,119.36,2018-03-04
7,8,XLMStellar,XLM,6684174191.36,0.3619,2018-03-04
8,9,XMRMonero,XMR,5825637059.76,368.97,2018-03-04
9,10,EOSEOS,EOS,5783550071.96,8.18,2018-03-04
10,11,MIOTAIOTA,MIOTA,5265541507.01,1.89,2018-03-04
11,12,DASHDash,DASH,4918412648.25,620.48,2018-03-04
12,13,XEMNEM,XEM,3209858536.36,0.3567,2018-03-04
13,14,TRXTRON,TRX,3142826597.39,0.0478,2018-03-04
14,15,ETCEthereum Classic,ETC,2976989516.88,29.69,2018-03-04
15,16,USDTTether,USDT,2211846808.78,0.9976,2018-03-04
16,17,VENVechain [Token],VEN,2165299049.67,4.56,2018-03-04
17,18,NANONano,NANO,1987258826.81,14.91,2018-03-04
18,19,QTUMQtum,QTUM,1953659157.8,26.43,2018-03-04
19,20,LSKLisk,LSK,1939302218.84,18.92,2018-03-04
