,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,108747096982.47,6300.86,2018-09-09
1,2,ETHEthereum,ETH,20058748800.46,196.92,2018-09-09
2,3,XRPXRP,XRP,11049706905.39,0.2787,2018-09-09
3,4,BCHBitcoin Cash,BCH,8343616254.94,481.18,2018-09-09
4,5,EOSEOS,EOS,4502061475.56,4.97,2018-09-09
5,6,XLMStellar,XLM,3621056476.46,0.1928,2018-09-09
6,7,LTCLitecoin,LTC,3197783032.54,54.92,2018-09-09
7,8,USDTTether,USDT,2770161771.5,1.0,2018-09-09
8,9,ADACardano,ADA,1987129756.26,0.07664,2018-09-09
9,10,XMRMonero,XMR,1741180688.19,106.22,2018-09-09
10,11,DASHDash,DASH,1607093646.34,193.36,2018-09-09
11,12,MIOTAIOTA,MIOTA,1551288115.81,0.5581,2018-09-09
12,13,TRXTRON,TRX,1273192929.11,0.01936,2018-09-09
13,14,NEONeo,NEO,1199010152.82,18.45,2018-09-09
14,15,ETCEthereum Classic,ETC,1173632385.43,11.24,2018-09-09
15,16,BNBBinance Coin,BNB,908575519.07,9.51,2018-09-09
16,17,XEMNEM,XEM,878023870.19,0.09756,2018-09-09
17,18,VETVeChain,VET,803527485.31,0.01449,2018-09-09
18,19,XTZTezos,XTZ,728418176.84,1.2,2018-09-09
19,20,DOGEDogecoin,DOGE,676577738.71,0.005829,2018-09-09
