,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,20526235190.9,1267.12,2017-03-05
1,2,ETHEthereum,ETH,1727144314.87,19.3,2017-03-05
2,3,DASHDash,DASH,302400532.83,42.31,2017-03-05
3,4,XRPXRP,XRP,229273993.35,0.006129,2017-03-05
4,5,XMRMonero,XMR,213467859.58,15.18,2017-03-05
5,6,LTCLitecoin,LTC,195313674.46,3.9,2017-03-05
6,7,ETCEthereum Classic,ETC,125058654.92,1.4,2017-03-05
7,8,XEMNEM,XEM,102037861.0,0.01134,2017-03-05
8,9,MAIDMaidSafeCoin,MAID,75819909.04,0.1675,2017-03-05
9,10,REPAugur,REP,67198582.65,6.11,2017-03-05
10,11,ZECZcash,ZEC,31578698.16,39.44,2017-03-05
11,12,ICNIconomi,ICN,30185855.18,0.347,2017-03-05
12,13,FCTFactom,FCT,27196961.97,3.11,2017-03-05
13,14,USDTTether,USDT,24951196.7,1.0,2017-03-05
14,15,STEEMSteem,STEEM,23673975.68,0.09906,2017-03-05
15,16,WAVESWaves,WAVES,22879038.75,0.2288,2017-03-05
16,17,DOGEDogecoin,DOGE,22347527.19,0.0002061,2017-03-05
17,18,DGDDigixDAO,DGD,20833803.18,10.42,2017-03-05
18,19,GNTGolem,GNT,19050302.58,0.02323,2017-03-05
19,20,GAMEGameCredits,GAME,15975543.95,0.2615,2017-03-05
