,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,111373421487.6,6411.27,2018-11-11
1,2,ETHEthereum,ETH,21798477537.92,211.34,2018-11-11
2,3,XRPXRP,XRP,20340485946.75,0.5059,2018-11-11
3,4,BCHBitcoin Cash,BCH,9308507867.76,533.34,2018-11-11
4,5,XLMStellar,XLM,5181330322.1,0.2736,2018-11-11
5,6,EOSEOS,EOS,4933410533.79,5.44,2018-11-11
6,7,LTCLitecoin,LTC,3036597315.24,51.36,2018-11-11
7,8,ADACardano,ADA,1982925939.34,0.07648,2018-11-11
8,9,XMRMonero,XMR,1761826015.31,106.38,2018-11-11
9,10,USDTTether,USDT,1690145465.66,0.9905,2018-11-11
10,11,TRXTRON,TRX,1499795750.29,0.02281,2018-11-11
11,12,DASHDash,DASH,1350880073.43,160.1,2018-11-11
12,13,MIOTAIOTA,MIOTA,1341983467.33,0.4828,2018-11-11
13,14,BNBBinance Coin,BNB,1238145868.75,9.47,2018-11-11
14,15,NEONeo,NEO,1039030948.44,15.99,2018-11-11
15,16,ETCEthereum Classic,ETC,981540127.3,9.26,2018-11-11
16,17,XEMNEM,XEM,837228680.38,0.09303,2018-11-11
17,18,XTZTezos,XTZ,800017517.34,1.32,2018-11-11
18,19,ZECZcash,ZEC,674479716.5,129.34,2018-11-11
19,20,VETVeChain,VET,562420738.99,0.01014,2018-11-11
