,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,148587834674.28,8723.94,2018-05-13
1,2,ETHEthereum,ETH,72923323847.67,733.5,2018-05-13
2,3,XRPXRP,XRP,29225830442.31,0.7457,2018-05-13
3,4,BCHBitcoin Cash,BCH,25571632031.25,1493.13,2018-05-13
4,5,EOSEOS,EOS,12764870761.84,14.94,2018-05-13
5,6,LTCLitecoin,LTC,8172172289.61,144.59,2018-05-13
6,7,ADACardano,ADA,7412297486.81,0.2859,2018-05-13
7,8,XLMStellar,XLM,6981947651.79,0.3759,2018-05-13
8,9,MIOTAIOTA,MIOTA,5590658367.07,2.01,2018-05-13
9,10,TRXTRON,TRX,4971406054.53,0.07561,2018-05-13
10,11,NEONeo,NEO,4404214668.27,67.76,2018-05-13
11,12,DASHDash,DASH,3363601328.43,416.84,2018-05-13
12,13,XMRMonero,XMR,3359123377.36,209.58,2018-05-13
13,14,XEMNEM,XEM,3204255938.17,0.356,2018-05-13
14,15,VENVechain [Token],VEN,2539655095.11,4.83,2018-05-13
15,16,BCNBytecoin,BCN,2220524852.79,0.01208,2018-05-13
16,17,USDTTether,USDT,2214317447.93,1.0,2018-05-13
17,18,ETCEthereum Classic,ETC,1903942046.38,18.73,2018-05-13
18,19,ICXICON,ICX,1578976763.11,4.08,2018-05-13
19,20,QTUMQtum,QTUM,1548253589.65,17.48,2018-05-13
