,Rank,Name,Symbol,Market Cap,Price,Date
0,1,BTCBitcoin,BTC,926961622395.31,49321.65,2021-08-22
1,2,ETHEthereum,ETH,380025418317.4,3242.12,2021-08-22
2,3,ADACardano,ADA,87185854706.51,2.71,2021-08-22
3,4,BNBBinance Coin,BNB,75502522647.04,449.05,2021-08-22
4,5,USDTTether,USDT,64683626346.53,1.0,2021-08-22
5,6,XRPXRP,XRP,57054490733.29,1.23,2021-08-22
6,7,DOGEDogecoin,DOGE,41248734626.28,0.315,2021-08-22
7,8,DOTPolkadot,DOT,27392362947.28,27.74,2021-08-22
8,9,USDCUSD Coin,USDC,26978962721.1,1.0,2021-08-22
9,10,SOLSolana,SOL,20875322466.33,72.8,2021-08-22
10,11,UNIUniswap,UNI,16699458499.98,28.43,2021-08-22
11,12,BCHBitcoin Cash,BCH,12661912984.57,672.62,2021-08-22
12,13,LINKChainlink,LINK,12540478208.27,28.02,2021-08-22
13,14,LTCLitecoin,LTC,12436886133.32,186.31,2021-08-22
14,15,BUSDBinance USD,BUSD,12287897800.57,1.0,2021-08-22
15,16,LUNATerra,LUNA,11354909436.61,28.03,2021-08-22
16,17,MATICPolygon,MATIC,10502778101.58,1.63,2021-08-22
17,18,ICPInternet Computer,ICP,10058660211.13,64.82,2021-08-22
18,19,WBTCWrapped Bitcoin,WBTC,9604863294.26,49351.13,2021-08-22
19,20,XLMStellar,XLM,8790804414.2,0.3731,2021-08-22
